step,K,U,E
559,11.6990470769,-12.6627350905,-0.9636880137
560,11.6877899406,-12.6506116792,-0.9628217386
561,11.6769567667,-12.6391480837,-0.9621913170
562,11.6665892043,-12.6306767483,-0.9640875440
563,11.6566910196,-12.6197477475,-0.9630567280
564,11.6472787867,-12.6105820768,-0.9633032901
565,11.6383727057,-12.6021202164,-0.9637475107
566,11.6299781970,-12.5928425426,-0.9628643456
567,11.6221050385,-12.5858423518,-0.9637373133
568,11.6147647910,-12.5783687972,-0.9636040062
569,11.6079827146,-12.5713452548,-0.9633625402
570,11.6017711229,-12.5646826835,-0.9629115606
571,11.5961342030,-12.5589760012,-0.9628417982
572,11.5910741100,-12.5543035696,-0.9632294596
573,11.5865945264,-12.5493787846,-0.9627842583
574,11.5826956928,-12.5461978327,-0.9635021399
575,11.5793923518,-12.5435850319,-0.9641926801
576,11.5766950171,-12.5406380419,-0.9639430248
577,11.5745946340,-12.5381228078,-0.9635281738
578,11.5730826216,-12.5371223644,-0.9640397427
579,11.5721679288,-12.5344700274,-0.9623020986
580,11.5718451846,-12.5356430612,-0.9637978766
581,11.5721071684,-12.5351401911,-0.9630330227
582,11.5729618075,-12.5369486589,-0.9639868514
583,11.5743871991,-12.5374956843,-0.9631084851
584,11.5763710416,-12.5396030193,-0.9632319777
585,11.5789040605,-12.5425070186,-0.9636029581
586,11.5819766637,-12.5458237392,-0.9638470755
587,11.5855894544,-12.5498922869,-0.9643028325
588,11.5897257604,-12.5525001520,-0.9627743916
589,11.5943416703,-12.5571179903,-0.9627763200
590,11.5994400370,-12.5630025843,-0.9635625474
591,11.6050221719,-12.5680754084,-0.9630532365
592,11.6110617736,-12.5757589143,-0.9646971407
593,11.6175084493,-12.5811457357,-0.9636372864
594,11.6243619393,-12.5894696223,-0.9651076829
595,11.6316404051,-12.5956859465,-0.9640455414
596,11.6393071851,-12.6021598386,-0.9628526535
597,11.6473425638,-12.6108840679,-0.9635415041
598,11.6557117576,-12.6182619741,-0.9625502164
599,11.6643986394,-12.6281292384,-0.9637305990
600,11.6733966233,-12.6360816404,-0.9626850171
601,11.6826910827,-12.6460075525,-0.9633164698
602,11.6922789762,-12.6560875672,-0.9638085910
603,11.7021483277,-12.6653960607,-0.9632477330
604,11.7122622586,-12.6757255699,-0.9634633113
605,11.7226044206,-12.6864135297,-0.9638091091
606,11.7332031636,-12.6967541080,-0.9635509444
607,11.7440181122,-12.7073891122,-0.9633710000
608,11.7550317371,-12.7181536810,-0.9631219439
609,11.7662767456,-12.7309555325,-0.9646787868
610,11.7777447358,-12.7412071020,-0.9634623662
611,11.7894267585,-12.7524459972,-0.9630192388
612,11.8013058722,-12.7657063568,-0.9644004847
613,11.8133976976,-12.7770966431,-0.9636989455
614,11.8257216720,-12.7912865690,-0.9655648970
615,11.8382671300,-12.8011490796,-0.9628819496
616,11.8510372135,-12.8133590396,-0.9623218261
617,11.8640328190,-12.8279372477,-0.9639044287
618,11.8772664552,-12.8403387171,-0.9630722619
619,11.8907773686,-12.8536096042,-0.9628322355
620,11.9045831304,-12.8698446232,-0.9652614928
621,11.9186732475,-12.8823934822,-0.9637202347
622,11.9330607775,-12.8967725739,-0.9637117963
623,11.9477841903,-12.9117655454,-0.9639813551
624,11.9628578003,-12.9265523509,-0.9636945505
625,11.9782996039,-12.9409860148,-0.9626864109
626,11.9941251703,-12.9567691637,-0.9626439933
627,12.0103478480,-12.9744983749,-0.9641505269
628,12.0270098827,-12.9899520563,-0.9629421735
629,12.0441179744,-13.0050933338,-0.9609753594
630,12.0616915032,-13.0244643006,-0.9627727974
631,12.0797634344,-13.0424731604,-0.9627097259
632,12.0983300007,-13.0609414073,-0.9626114066
633,12.1174083816,-13.0801372078,-0.9627288262
634,12.1370189443,-13.1010824956,-0.9640635514
635,12.1571859151,-13.1217368386,-0.9645509236
636,12.1779103614,-13.1418474370,-0.9639370756
637,12.1991875259,-13.1640271790,-0.9648396530
638,12.2210459995,-13.1844425067,-0.9633965072
639,12.2434889233,-13.2079612997,-0.9644723764
640,12.2665081648,-13.2296261778,-0.9631180130
641,12.2900945743,-13.2540149623,-0.9639203881
642,12.3142459802,-13.2781990075,-0.9639530273
643,12.3389675949,-13.3018859098,-0.9629183150
644,12.3642542215,-13.3266668755,-0.9624126540
645,12.3900816696,-13.3533857816,-0.9633041120
646,12.4164345893,-13.3785728865,-0.9621382971
647,12.4432915922,-13.4080569354,-0.9647653431
648,12.4706272993,-13.4322788615,-0.9616515623
649,12.4984239824,-13.4605097414,-0.9620857590
650,12.5266331897,-13.4917704665,-0.9651372769
651,12.5552358281,-13.5169607381,-0.9617249101
652,12.5842078706,-13.5470963318,-0.9628884611
653,12.6134947591,-13.5759088901,-0.9624141310
654,12.6430529485,-13.6064104980,-0.9633575495
655,12.6728370492,-13.6370837790,-0.9642467299
656,12.7027986067,-13.6661582753,-0.9633596686
657,12.7328966663,-13.6960326503,-0.9631359839
658,12.7630729633,-13.7275962003,-0.9645232370
659,12.7932852450,-13.7557438900,-0.9624586451
660,12.8234756010,-13.7875319677,-0.9640563667
661,12.8535670003,-13.8182133578,-0.9646463575
662,12.8835215715,-13.8470279498,-0.9635063783
663,12.9132827419,-13.8770291860,-0.9637464440
664,12.9427839045,-13.9075364188,-0.9647525143
665,12.9719701527,-13.9348569709,-0.9628868183
666,13.0007735280,-13.9656175920,-0.9648440640
667,13.0291251396,-13.9928379471,-0.9637128075
668,13.0569781660,-14.0204029415,-0.9634247755
669,13.0842837450,-14.0469316995,-0.9626479545
670,13.1109600356,-14.0752155697,-0.9642555341
671,13.1369380349,-14.1004841617,-0.9635461268
672,13.1621827337,-14.1252360974,-0.9630533637
673,13.1866343885,-14.1493942611,-0.9627598726
674,13.2102304719,-14.1736961306,-0.9634656587
675,13.2329142444,-14.1960827434,-0.9631684990
676,13.2546248726,-14.2183800553,-0.9637551826
677,13.2753309401,-14.2377684882,-0.9624375481
678,13.2949727071,-14.2581239756,-0.9631512685
679,13.3134746812,-14.2769604741,-0.9634857929
680,13.3308221423,-14.2944436361,-0.9636214938
681,13.3469881580,-14.3098529898,-0.9628648319
682,13.3619299823,-14.3253622895,-0.9634323072
683,13.3756023348,-14.3383583591,-0.9627560243
684,13.3879495455,-14.3516739552,-0.9637244097
685,13.3989672436,-14.3618201720,-0.9628529284
686,13.4086229979,-14.3724837371,-0.9638607392
687,13.4168729125,-14.3800291493,-0.9631562368
688,13.4237248609,-14.3880135220,-0.9642886611
689,13.4291583697,-14.3911478437,-0.9619894740
690,13.4331526036,-14.3966630053,-0.9635104017
691,13.4356991776,-14.3986440807,-0.9629449030
692,13.4367768076,-14.4010167919,-0.9642399843
693,13.4363611716,-14.3998965753,-0.9635354037
694,13.4344684343,-14.3979564449,-0.9634880106
695,13.4311140381,-14.3949527698,-0.9638387317
696,13.4263218790,-14.3899121255,-0.9635902464
697,13.4200952168,-14.3837078069,-0.9636125901
698,13.4124155046,-14.3762918963,-0.9638763917
699,13.4033272625,-14.3674299928,-0.9641027302
700,13.3928415023,-14.3562800384,-0.9634385361
701,13.3809771830,-14.3446746675,-0.9636974845
702,13.3677668939,-14.3305264177,-0.9627595238
703,13.3532468038,-14.3170764843,-0.9638296805
704,13.3374658725,-14.3004051251,-0.9629392526
705,13.3204301007,-14.2833889839,-0.9629588831
706,13.3022031983,-14.2659139375,-0.9637107392
707,13.2828264034,-14.2466483420,-0.9638219386
708,13.2623214458,-14.2254503824,-0.9631289366
709,13.2407657526,-14.2049565759,-0.9641908233
710,13.2182159822,-14.1820499994,-0.9638340172
711,13.1947262072,-14.1584809819,-0.9637547747
712,13.1703528039,-14.1337577653,-0.9634049614
713,13.1451391293,-14.1079600801,-0.9628209508
714,13.1191306463,-14.0812554296,-0.9621247832
715,13.0924339469,-14.0564229195,-0.9639889726
716,13.0651386450,-14.0288580204,-0.9637193754
717,13.0372783458,-14.0009682763,-0.9636899305
718,13.0089261352,-13.9728015474,-0.9638754123
719,12.9801511107,-13.9430453605,-0.9628942498
720,12.9510335562,-13.9143836548,-0.9633500985
721,12.9216649579,-13.8852255144,-0.9635605564
722,12.8921099566,-13.8549916305,-0.9628816739
723,12.8624459982,-13.8251712549,-0.9627252567
724,12.8327753444,-13.7974211029,-0.9646457585
725,12.8031750777,-13.7666815927,-0.9635065150
726,12.7737103729,-13.7363352569,-0.9626248840
727,12.7444569455,-13.7068675000,-0.9624105545
728,12.7155068594,-13.6789786938,-0.9634718344
729,12.6869636999,-13.6513852688,-0.9644215690
730,12.6588766763,-13.6218863770,-0.9630097007
731,12.6313109203,-13.5941360385,-0.9628251182
732,12.6043795350,-13.5685536833,-0.9641741483
733,12.5781587760,-13.5406991969,-0.9625404209
734,12.5527177474,-13.5161049877,-0.9633872403
735,12.5281295443,-13.4927437046,-0.9646141603
736,12.5044483296,-13.4669948057,-0.9625464761
737,12.4817616418,-13.4456686147,-0.9639069728
738,12.4601390942,-13.4233754495,-0.9632363553
739,12.4396291869,-13.4028574893,-0.9632283024
740,12.4203058254,-13.3840920510,-0.9637862256
741,12.4022255246,-13.3657410148,-0.9635154902
742,12.3854471997,-13.3490375966,-0.9635903969
743,12.3700230254,-13.3325621757,-0.9625391502
744,12.3559908730,-13.3196706129,-0.9636797399
745,12.3434102983,-13.3071736189,-0.9637633206
746,12.3323160051,-13.2939972291,-0.9616812240
747,12.3227490186,-13.2878802104,-0.9651311917
748,12.3147413961,-13.2769303225,-0.9621889264
749,12.3083183641,-13.2734676829,-0.9651493188
750,12.3035055989,-13.2684478511,-0.9649422522
751,12.3003149814,-13.2644781119,-0.9641631305
752,12.2987590991,-13.2621519409,-0.9633928418
753,12.2988543601,-13.2609929980,-0.9621386379
754,12.3006109283,-13.2633042586,-0.9626933303
755,12.3040264028,-13.2681831468,-0.9641567440
756,12.3090982801,-13.2711007141,-0.9620024340
757,12.3158160360,-13.2783103455,-0.9624943096
758,12.3241694830,-13.2883716869,-0.9642022039
759,12.3341407463,-13.2966854716,-0.9625447253
760,12.3457042175,-13.3095392370,-0.9638350195
761,12.3588427628,-13.3213237507,-0.9624809879
762,12.3735229110,-13.3372440226,-0.9637211116
763,12.3897019743,-13.3522037537,-0.9625017794
764,12.4073514101,-13.3705074859,-0.9631560758
765,12.4264246952,-13.3901563694,-0.9637316741
766,12.4468796386,-13.4098099320,-0.9629302933
767,12.4686615532,-13.4329584666,-0.9642969134
768,12.4917199181,-13.4547285400,-0.9630086219
769,12.5160036429,-13.4793417323,-0.9633380894
770,12.5414456746,-13.5052684357,-0.9638227611
771,12.5679863417,-13.5315366166,-0.9635502749
772,12.5955666176,-13.5596068657,-0.9640402481
773,12.6241378717,-13.5871118766,-0.9629740049
774,12.6536302422,-13.6167613838,-0.9631311416
775,12.6839620062,-13.6486159758,-0.9646539696
776,12.7150840562,-13.6768697905,-0.9617857344
777,12.7469160185,-13.7103936191,-0.9634776006
778,12.7793825624,-13.7422067366,-0.9628241743
779,12.8124397748,-13.7736224496,-0.9611826748
780,12.8459963436,-13.8093499813,-0.9633536377
781,12.8799761290,-13.8435668269,-0.9635906979
782,12.9143308245,-13.8772631578,-0.9629323333
783,12.9489868601,-13.9122761009,-0.9632892407
784,12.9838723540,-13.9467718786,-0.9628995245
785,13.0189275530,-13.9824934890,-0.9635659359
786,13.0540910088,-14.0171849428,-0.9630939339
787,13.0892932007,-14.0536111820,-0.9643179813
788,13.1244715205,-14.0880211118,-0.9635495913
789,13.1595668932,-14.1236297594,-0.9640628662
790,13.1945401396,-14.1570178021,-0.9624776625
791,13.2293370770,-14.1927033821,-0.9633663051
792,13.2638857964,-14.2276236276,-0.9637378312
793,13.2981509862,-14.2614123791,-0.9632613928
794,13.3320820831,-14.2960909583,-0.9640088752
795,13.3656295552,-14.3294982354,-0.9638686802
796,13.3987678201,-14.3615430984,-0.9627752784
797,13.4314367795,-14.3957683149,-0.9643315354
798,13.4635840574,-14.4279693709,-0.9643853135
799,13.4952082930,-14.4587700803,-0.9635617873
800,13.5262789156,-14.4897969413,-0.9635180257
801,13.5567539453,-14.5205258489,-0.9637719037
802,13.5866000199,-14.5506819070,-0.9640818870
803,13.6158108464,-14.5790986745,-0.9632878281
804,13.6443716702,-14.6069960208,-0.9626243506
805,13.6722373261,-14.6358386646,-0.9636013384
806,13.6993845084,-14.6630204092,-0.9636359009
807,13.7258231005,-14.6885402301,-0.9627171296
808,13.7515368443,-14.7151472867,-0.9636104424
809,13.7765080991,-14.7399033762,-0.9633952771
810,13.8007302730,-14.7639546141,-0.9632243411
811,13.8241883712,-14.7874602342,-0.9632718631
812,13.8468753315,-14.8106907566,-0.9638154251
813,13.8688059883,-14.8318474721,-0.9630414839
814,13.8899903695,-14.8529574169,-0.9629670474
815,13.9104023502,-14.8734264595,-0.9630241093
816,13.9300499626,-14.8931559017,-0.9631059391
817,13.9489485148,-14.9119566321,-0.9630081174
818,13.9670732801,-14.9310228008,-0.9639495207
819,13.9844357059,-14.9479038158,-0.9634681099
820,14.0010804097,-14.9640161322,-0.9629357226
821,14.0170016280,-14.9802447580,-0.9632431300
822,14.0322017146,-14.9954127569,-0.9632110423
823,14.0466938038,-15.0102269688,-0.9635331649
824,14.0604807044,-15.0237314380,-0.9632507336
825,14.0735687569,-15.0368931510,-0.9633243941
826,14.0859817437,-15.0497014208,-0.9637196771
827,14.0977365379,-15.0614019977,-0.9636654598
828,14.1088407927,-15.0724330067,-0.9635922140
829,14.1193214734,-15.0823512478,-0.9630297744
830,14.1291963879,-15.0924672103,-0.9632708224
831,14.1384730895,-15.1018139793,-0.9633408898
832,14.1471570246,-15.1105485742,-0.9633915495
833,14.1552687655,-15.1183270304,-0.9630582649
834,14.1628359483,-15.1259461762,-0.9631102279
835,14.1698620183,-15.1333614913,-0.9634994730
836,14.1763700250,-15.1400174417,-0.9636474167
837,14.1823769661,-15.1457356654,-0.9633586993
838,14.1878983022,-15.1510916064,-0.9631933042
839,14.1929546363,-15.1562930013,-0.9633383650
840,14.1975546145,-15.1608753396,-0.9633207251
841,14.2017232683,-15.1651579478,-0.9634346795
842,14.2054748453,-15.1687780008,-0.9633031555
843,14.2088203912,-15.1723781419,-0.9635577508
844,14.2117857417,-15.1751902108,-0.9634044691
845,14.2143862515,-15.1779894388,-0.9636031873
846,14.2166302136,-15.1799680096,-0.9633377960
847,14.2185352508,-15.1819648398,-0.9634295890
848,14.2201162793,-15.1831235186,-0.9630072393
849,14.2213961773,-15.1848075691,-0.9634113918
850,14.2223912472,-15.1856610895,-0.9632698423
851,14.2231067473,-15.1866225577,-0.9635158104
852,14.2235591361,-15.1871178393,-0.9635587031
853,14.2237650188,-15.1871141554,-0.9633491366
854,14.2237415920,-15.1868564967,-0.9631149046
855,14.2235006762,-15.1868098551,-0.9633091789
856,14.2230536680,-15.1861360567,-0.9630823887
857,14.2224140527,-15.1856966560,-0.9632826033
858,14.2215933117,-15.1849283265,-0.9633350148
859,14.2206065675,-15.1841796655,-0.9635730980
860,14.2194672750,-15.1826217629,-0.9631544878
861,14.2181854047,-15.1814561947,-0.9632707900
862,14.2167718749,-15.1804950470,-0.9637231721
863,14.2152376348,-15.1783235141,-0.9630858794
864,14.2135957636,-15.1768817333,-0.9632859697
865,14.2118617173,-15.1754789258,-0.9636172086
866,14.2100409131,-15.1733091121,-0.9632681990
867,14.2081407924,-15.1713185449,-0.9631777525
868,14.2061755354,-15.1695395545,-0.9633640191
869,14.2041507524,-15.1674348187,-0.9632840663
870,14.2020752836,-15.1654728225,-0.9633975389
871,14.1999637303,-15.1632041030,-0.9632403727
872,14.1978202350,-15.1611880310,-0.9633677960
873,14.1956532191,-15.1591101556,-0.9634569365
874,14.1934739293,-15.1570433866,-0.9635694573
875,14.1912917562,-15.1549462749,-0.9636545187
876,14.1891130730,-15.1527152887,-0.9636022157
877,14.1869426830,-15.1505673646,-0.9636246815
878,14.1847864364,-15.1479885747,-0.9632021384
879,14.1826499336,-15.1458497899,-0.9631998563
880,14.1805427762,-15.1441049968,-0.9635622206
881,14.1784684974,-15.1413933558,-0.9629248584
882,14.1764339941,-15.1399036287,-0.9634696346
883,14.1744494737,-15.1379373383,-0.9634878646
884,14.1725174136,-15.1354950505,-0.9629776369
885,14.1706412752,-15.1339997166,-0.9633584413
886,14.1688270748,-15.1319046700,-0.9630775953
887,14.1670774423,-15.1303030033,-0.9632255610
888,14.1653994612,-15.1285491544,-0.9631496932
889,14.1637982835,-15.1275280111,-0.9637297276
890,14.1622774763,-15.1261343535,-0.9638568772
891,14.1608409533,-15.1243475502,-0.9635065969
892,14.1594914690,-15.1230745226,-0.9635830536
893,14.1582310410,-15.1216489793,-0.9634179384
894,14.1570619222,-15.1208779529,-0.9638160307
895,14.1559871729,-15.1193328600,-0.9633456871
896,14.1550081982,-15.1182122969,-0.9632040987
897,14.1541291245,-15.1175752842,-0.9634461597
898,14.1533529840,-15.1168213787,-0.9634683947
899,14.1526782625,-15.1157176964,-0.9630394339
900,14.1521069766,-15.1154683841,-0.9633614075
901,14.1516448180,-15.1148915774,-0.9632467593
902,14.1512921096,-15.1150442679,-0.9637521583
903,14.1510483437,-15.1149708238,-0.9639224801
904,14.1509158172,-15.1145212441,-0.9636054269
905,14.1508948064,-15.1145259037,-0.9636310972
906,14.1509816187,-15.1139920378,-0.9630104191
907,14.1511776674,-15.1143893175,-0.9632116501
908,14.1514856805,-15.1144422211,-0.9629565406
909,14.1519074877,-15.1150612863,-0.9631537986
910,14.1524415725,-15.1162221401,-0.9637805676
911,14.1530822469,-15.1160330281,-0.9629507812
912,14.1538316955,-15.1172700209,-0.9634383255
913,14.1546893753,-15.1179922018,-0.9633028265
914,14.1556486300,-15.1184840050,-0.9628353750
915,14.1567099755,-15.1197877047,-0.9630777292
916,14.1578714109,-15.1207167949,-0.9628453840
917,14.1591322956,-15.1221270753,-0.9629947797
918,14.1604922729,-15.1241246840,-0.9636324111
919,14.1619437143,-15.1246770482,-0.9627333339
920,14.1634848481,-15.1266164840,-0.9631316359
921,14.1651146642,-15.1281576577,-0.9630429935
922,14.1668277130,-15.1300601828,-0.9632324698
923,14.1686191961,-15.1313413509,-0.9627221548
924,14.1704868233,-15.1342117095,-0.9637248862
925,14.1724248380,-15.1357900556,-0.9633652176
926,14.1744266039,-15.1375424995,-0.9631158957
927,14.1764922251,-15.1394847062,-0.9629924811
928,14.1786132385,-15.1414630240,-0.9628497855
929,14.1807856017,-15.1442162199,-0.9634306182
930,14.1830034976,-15.1458376055,-0.9628341079
931,14.1852588705,-15.1488449536,-0.9635860831
932,14.1875463004,-15.1507480120,-0.9632017116
933,14.1898590546,-15.1531491083,-0.9632900537
934,14.1921914524,-15.1559940435,-0.9638025911
935,14.1945367784,-15.1578130077,-0.9632762293
936,14.1968861544,-15.1604342667,-0.9635481123
937,14.1992327363,-15.1627320677,-0.9634993314
938,14.2015723628,-15.1647452732,-0.9631729104
939,14.2038932412,-15.1677695457,-0.9638763045
940,14.2061863887,-15.1696336109,-0.9634472222
941,14.2084416301,-15.1711239202,-0.9626822900
942,14.2106516775,-15.1743102407,-0.9636585632
943,14.2128074809,-15.1763493227,-0.9635418419
944,14.2149024122,-15.1780545981,-0.9631521858
945,14.2169266507,-15.1802665530,-0.9633399023
946,14.2188642769,-15.1819267229,-0.9630624460
947,14.2207121791,-15.1837177532,-0.9630055741
948,14.2224654964,-15.1856494792,-0.9631839828
949,14.2241074597,-15.1873436503,-0.9632361906
950,14.2256267273,-15.1890046316,-0.9633779043
951,14.2270164294,-15.1904137008,-0.9633972714
952,14.2282608373,-15.1916168395,-0.9633560022
953,14.2293504019,-15.1920215104,-0.9626711085
954,14.2302836761,-15.1940142473,-0.9637305712
955,14.2310482166,-15.1947169163,-0.9636686998
956,14.2316283779,-15.1946884213,-0.9630600434
957,14.2320122047,-15.1951193862,-0.9631071815
958,14.2321924846,-15.1953960998,-0.9632036152
959,14.2321655593,-15.1952696348,-0.9631040755
960,14.2319208740,-15.1951047119,-0.9631838379
961,14.2314472298,-15.1947726395,-0.9633254097
962,14.2307333495,-15.1937437158,-0.9630103662
963,14.2297738601,-15.1933159622,-0.9635421020
964,14.2285564221,-15.1916988994,-0.9631424773
965,14.2270715185,-15.1902340738,-0.9631625553
966,14.2253183058,-15.1882395227,-0.9629212169
967,14.2232878428,-15.1866086959,-0.9633208531
968,14.2209830880,-15.1847345328,-0.9637514448
969,14.2183906517,-15.1819313894,-0.9635407377
970,14.2154993842,-15.1786654346,-0.9631660503
971,14.2123191698,-15.1755131467,-0.9631939770
972,14.2088411278,-15.1717465267,-0.9629053990
973,14.2050565950,-15.1682100174,-0.9631534224
974,14.2009660463,-15.1641732203,-0.9632071740
975,14.1965725526,-15.1602863372,-0.9637137846
976,14.1918741992,-15.1550935864,-0.9632193872
977,14.1868655983,-15.1497812213,-0.9629156230
978,14.1815556920,-15.1454868128,-0.9639311208
979,14.1759563540,-15.1396188423,-0.9636624883
980,14.1700674912,-15.1331247040,-0.9630572128
981,14.1638939544,-15.1272089764,-0.9633150220
982,14.1574448761,-15.1216320752,-0.9641871991
983,14.1507196078,-15.1139587484,-0.9632391406
984,14.1437229521,-15.1069735673,-0.9632506153
985,14.1364745307,-15.0997784565,-0.9633039258
986,14.1289848907,-15.0921301601,-0.9631452693
987,14.1212694835,-15.0850195513,-0.9637500678
988,14.1133438552,-15.0760163052,-0.9626724500
989,14.1052180431,-15.0681053559,-0.9628873128
990,14.0969150162,-15.0602895152,-0.9633744989
991,14.0884477399,-15.0523633499,-0.9639156100
992,14.0798365722,-15.0434775976,-0.9636410254
993,14.0711053868,-15.0348154948,-0.9637101080
994,14.0622619815,-15.0251002412,-0.9628382597
995,14.0533250491,-15.0162800985,-0.9629550494
996,14.0443379120,-15.0084912295,-0.9641533175
997,14.0353114595,-14.9978313167,-0.9625198572
998,14.0262637894,-14.9894722981,-0.9632085087
999,14.0172363250,-14.9813975972,-0.9641612721
1000,14.0082476046,-14.9717719573,-0.9635243527
1001,13.9993066345,-14.9631522887,-0.9638456542
1002,13.9904364384,-14.9539254210,-0.9634889826
1003,13.9816722169,-14.9452358915,-0.9635636746
1004,13.9730318674,-14.9364499218,-0.9634180544
1005,13.9645380587,-14.9278944944,-0.9633564356
1006,13.9562164960,-14.9198491989,-0.9636327029
1007,13.9480881024,-14.9117412814,-0.9636531790
1008,13.9401684415,-14.9036705373,-0.9635020958
1009,13.9324694136,-14.8958829072,-0.9634134936
1010,13.9250193067,-14.8880566894,-0.9630373826
1011,13.9178378170,-14.8811301685,-0.9632923515
1012,13.9109368817,-14.8746532719,-0.9637163903
1013,13.9043247788,-14.8673561362,-0.9630313575
1014,13.8980085077,-14.8604773065,-0.9624687989
1015,13.8920075934,-14.8551769526,-0.9631693592
1016,13.8863341456,-14.8496277382,-0.9632935925
1017,13.8809884700,-14.8443685921,-0.9633801221
1018,13.8759707986,-14.8394499082,-0.9634791097
1019,13.8712856707,-14.8343979178,-0.9631122470
1020,13.8669286115,-14.8305017932,-0.9635731817
1021,13.8628991757,-14.8264394190,-0.9635402432
1022,13.8591900056,-14.8229639952,-0.9637739896
1023,13.8557899511,-14.8189188134,-0.9631288623
1024,13.8526892485,-14.8153505872,-0.9626613386
1025,13.8498745118,-14.8124802485,-0.9626057367
1026,13.8473379276,-14.8101289268,-0.9627909992
1027,13.8450699394,-14.8088815931,-0.9638116536
1028,13.8430539093,-14.8073847708,-0.9643308615
1029,13.8412545234,-14.8054051297,-0.9641506064
1030,13.8396563359,-14.8032892541,-0.9636329182
1031,13.8382462787,-14.8013617782,-0.9631154995
1032,13.8369978354,-14.7996318672,-0.9626340318
1033,13.8358949711,-14.7996433055,-0.9637483344
1034,13.8348954533,-14.7987695945,-0.9638741412
1035,13.8339755216,-14.7972136158,-0.9632380942
1036,13.8331167093,-14.7966010799,-0.9634843706
1037,13.8322926841,-14.7959593581,-0.9636666740
1038,13.8314867482,-14.7941308901,-0.9626441420
1039,13.8306735115,-14.7940865961,-0.9634130846
1040,13.8298226723,-14.7938402923,-0.9640176199
1041,13.8288988510,-14.7915746961,-0.9626758451
1042,13.8278916612,-14.7914511065,-0.9635594454
1043,13.8267866445,-14.7900414495,-0.9632548050
1044,13.8255563658,-14.7890568792,-0.9635005134
1045,13.8241782188,-14.7873015526,-0.9631233338
1046,13.8226227931,-14.7866494503,-0.9640266572
1047,13.8208713655,-14.7841805549,-0.9633091894
1048,13.8189342834,-14.7817263427,-0.9627920593
1049,13.8168050123,-14.7812399295,-0.9644349172
1050,13.8144412007,-14.7769458592,-0.9625046585
1051,13.8118215575,-14.7747486476,-0.9629270900
1052,13.8089705335,-14.7730778793,-0.9641073458
1053,13.8058827699,-14.7699426741,-0.9640599042
1054,13.8025455155,-14.7662291046,-0.9636835892
1055,13.7989644049,-14.7619737953,-0.9630093904
1056,13.7951396946,-14.7586808412,-0.9635411465
1057,13.7910655728,-14.7546570793,-0.9635915065
1058,13.7867386730,-14.7502564969,-0.9635178239
1059,13.7821683344,-14.7462388410,-0.9640705066
1060,13.7773593302,-14.7394393906,-0.9620800604
1061,13.7723315197,-14.7349164993,-0.9625849797
1062,13.7670904231,-14.7305492987,-0.9634588756
1063,13.7616248956,-14.7240975788,-0.9624726832
1064,13.7559574644,-14.7191535603,-0.9631960959
1065,13.7500981268,-14.7124831025,-0.9623849756
1066,13.7440589116,-14.7067770996,-0.9627181880
1067,13.7378610286,-14.7005704904,-0.9627094619
1068,13.7315095780,-14.6960315113,-0.9645219333
1069,13.7250180705,-14.6885526533,-0.9635345828
1070,13.7183833003,-14.6833747256,-0.9649914252
1071,13.7116065584,-14.6757878317,-0.9641812733
1072,13.7047041760,-14.6689548152,-0.9642506392
1073,13.6977024018,-14.6615633856,-0.9638609838
1074,13.6906130307,-14.6536369880,-0.9630239573
1075,13.6834319851,-14.6459660056,-0.9625340206
1076,13.6761672991,-14.6388727005,-0.9627054014
1077,13.6688368970,-14.6313894314,-0.9625525344
1078,13.6614503031,-14.6265993636,-0.9651490606
1079,13.6539990475,-14.6167030149,-0.9627039674
1080,13.6465042592,-14.6099423130,-0.9634380538
1081,13.6389725988,-14.6027697681,-0.9637971693
1082,13.6314011328,-14.5933358053,-0.9619346724
1083,13.6238154078,-14.5879048466,-0.9640894388
1084,13.6162040326,-14.5801046694,-0.9639006368
1085,13.6085825055,-14.5725077442,-0.9639252387
1086,13.6009487281,-14.5635406984,-0.9625919703
1087,13.5932923959,-14.5570394304,-0.9637470345
1088,13.5856456415,-14.5480825693,-0.9624369278
1089,13.5780160161,-14.5407444514,-0.9627284353
1090,13.5703998844,-14.5351827796,-0.9647828952
1091,13.5627911157,-14.5272255189,-0.9644344032
1092,13.5552120699,-14.5194957881,-0.9642837181
1093,13.5476605418,-14.5104312486,-0.9627707068
1094,13.5401288965,-14.5036086446,-0.9634797482
1095,13.5326529816,-14.4954355753,-0.9627825937
1096,13.5252534655,-14.4877240560,-0.9624705904
1097,13.5178949363,-14.4821879636,-0.9642930273
1098,13.5106047266,-14.4741117010,-0.9635069744
1099,13.5034258468,-14.4685974082,-0.9651715615
1100,13.4963452554,-14.4590602182,-0.9627149629
1101,13.4893773233,-14.4525441741,-0.9631668508
1102,13.4825425792,-14.4448395103,-0.9622969311
1103,13.4758710929,-14.4401619047,-0.9642908118
1104,13.4693805110,-14.4326458558,-0.9632653448
1105,13.4630725947,-14.4272051419,-0.9641325472
1106,13.4569814793,-14.4200207285,-0.9630392492
1107,13.4511517878,-14.4136493797,-0.9624975919
1108,13.4455904718,-14.4096998308,-0.9641093590
1109,13.4403344734,-14.4042931747,-0.9639587012
1110,13.4353978653,-14.3997026772,-0.9643048119
1111,13.4307849444,-14.3940988182,-0.9633138739
1112,13.4265514195,-14.3890936367,-0.9625422172
1113,13.4227571986,-14.3867455439,-0.9639883452
