step,K,U,E
537,2056.6625163296,-5.2591433059,2051.4033730237
538,2056.6743535325,-5.2709809352,2051.4033725973
539,2056.6865234595,-5.2831513495,2051.4033721100
540,2056.6990166026,-5.2956450380,2051.4033715645
541,2056.7118225261,-5.3084515621,2051.4033709640
542,2056.7249299143,-5.3215596025,2051.4033703117
543,2056.7383266227,-5.3349570113,2051.4033696115
544,2056.7519997347,-5.3486308677,2051.4033688670
545,2056.7659356201,-5.3625675376,2051.4033680825
546,2056.7801199986,-5.3767527365,2051.4033672621
547,2056.7945380042,-5.3911715940,2051.4033664102
548,2056.8091742524,-5.4058087210,2051.4033655314
549,2056.8240129085,-5.4206482784,2051.4033646301
550,2056.8390377573,-5.4356740465,2051.4033637108
551,2056.8542322725,-5.4508694944,2051.4033627781
552,2056.8695796868,-5.4662178502,2051.4033618365
553,2056.8850630605,-5.4817021701,2051.4033608904
554,2056.9006653504,-5.4973054063,2051.4033599441
555,2056.9163694760,-5.5130104742,2051.4033590018
556,2056.9321583844,-5.5288003170,2051.4033580675
557,2056.9480151136,-5.5446579685,2051.4033571451
558,2056.9639228520,-5.5605666138,2051.4033562382
559,2056.9798649967,-5.5765096463,2051.4033553505
560,2056.9958252073,-5.5924707223,2051.4033544850
561,2057.0117874576,-5.6084338128,2051.4033536449
562,2057.0277360833,-5.6243832505,2051.4033528328
563,2057.0436558262,-5.6403037748,2051.4033520515
564,2057.0595318752,-5.6561805721,2051.4033513031
565,2057.0753499026,-5.6719993130,2051.4033505897
566,2057.0910960983,-5.6877461853,2051.4033499130
567,2057.1067571982,-5.7034079235,2051.4033492747
568,2057.1223205108,-5.7189718347,2051.4033486761
569,2057.1377739385,-5.7344258204,2051.4033481181
570,2057.1531059967,-5.7497583951,2051.4033476016
571,2057.1683058282,-5.7649587010,2051.4033471272
572,2057.1833632151,-5.7800165198,2051.4033466953
573,2057.1982685868,-5.7949222807,2051.4033463061
574,2057.2130130255,-5.8096670660,2051.4033459595
575,2057.2275882680,-5.8242426125,2051.4033456555
576,2057.2419867052,-5.8386413117,2051.4033453935
577,2057.2562013789,-5.8528562058,2051.4033451731
578,2057.2702259762,-5.8668809825,2051.4033449936
579,2057.2840548214,-5.8807099671,2051.4033448543
580,2057.2976828662,-5.8943381121,2051.4033447541
581,2057.3111056775,-5.9077609854,2051.4033446921
582,2057.3243194240,-5.9209747569,2051.4033446672
583,2057.3373208610,-5.9339761830,2051.4033446780
584,2057.3501073138,-5.9467625904,2051.4033447234
585,2057.3626766602,-5.9593318582,2051.4033448020
586,2057.3750273117,-5.9716823993,2051.4033449125
587,2057.3871581940,-5.9838131408,2051.4033450533
588,2057.3990687267,-5.9957235037,2051.4033452230
589,2057.4107588023,-6.0074133822,2051.4033454201
590,2057.4222287654,-6.0188831223,2051.4033456432
591,2057.4334793907,-6.0301335001,2051.4033458906
592,2057.4445118616,-6.0411657005,2051.4033461610
593,2057.4553277479,-6.0519812951,2051.4033464528
594,2057.4659289848,-6.0625822203,2051.4033467645
595,2057.4763178505,-6.0729707558,2051.4033470947
596,2057.4864969450,-6.0831495031,2051.4033474419
597,2057.4964691690,-6.0931213643,2051.4033478048
598,2057.5062377031,-6.1028895213,2051.4033481818
599,2057.5158059870,-6.1124574152,2051.4033485717
600,2057.5251777000,-6.1218287267,2051.4033489733
601,2057.5343567411,-6.1310073560,2051.4033493851
602,2057.5433472104,-6.1399974044,2051.4033498060
603,2057.5521533907,-6.1488031559,2051.4033502349
604,2057.5607797295,-6.1574290590,2051.4033506705
605,2057.5692308220,-6.1658797102,2051.4033511118
606,2057.5775113949,-6.1741598371,2051.4033515577
607,2057.5856262899,-6.1822742826,2051.4033520074
608,2057.5935804494,-6.1902279897,2051.4033524597
609,2057.6013789013,-6.1980259874,2051.4033529139
610,2057.6090267453,-6.2056733763,2051.4033533690
611,2057.6165291399,-6.2131753157,2051.4033538242
612,2057.6238912899,-6.2205370110,2051.4033542789
613,2057.6311184341,-6.2277637019,2051.4033547323
614,2057.6382158347,-6.2348606511,2051.4033551836
615,2057.6451887659,-6.2418331336,2051.4033556323
616,2057.6520425046,-6.2486864268,2051.4033560778
617,2057.6587823207,-6.2554258011,2051.4033565196
618,2057.6654134681,-6.2620565110,2051.4033569570
619,2057.6719411764,-6.2685837867,2051.4033573897
620,2057.6783706437,-6.2750128265,2051.4033578172
621,2057.6847070286,-6.2813487895,2051.4033582391
622,2057.6909554439,-6.2875967889,2051.4033586550
623,2057.6971209502,-6.2937618857,2051.4033590646
624,2057.7032085504,-6.2998490829,2051.4033594675
625,2057.7092231837,-6.3058633202,2051.4033598635
626,2057.7151697213,-6.3118094690,2051.4033602523
627,2057.7210529613,-6.3176923277,2051.4033606336
628,2057.7268776250,-6.3235166177,2051.4033610073
629,2057.7326483527,-6.3292869795,2051.4033613732
630,2057.7383697002,-6.3350079692,2051.4033617311
631,2057.7440461359,-6.3406840551,2051.4033620808
632,2057.7496820374,-6.3463196153,2051.4033624221
633,2057.7552816895,-6.3519189344,2051.4033627551
634,2057.7608492814,-6.3574862018,2051.4033630795
635,2057.7663889043,-6.3630255090,2051.4033633953
636,2057.7719045504,-6.3685408480,2051.4033637024
637,2057.7774001101,-6.3740361093,2051.4033640008
638,2057.7828793713,-6.3795150810,2051.4033642903
639,2057.7883460175,-6.3849814466,2051.4033645709
640,2057.7938036271,-6.3904387844,2051.4033648427
641,2057.7992556717,-6.3958905662,2051.4033651055
642,2057.8047055159,-6.4013401566,2051.4033653594
643,2057.8101564159,-6.4067908116,2051.4033656042
644,2057.8156115189,-6.4122456788,2051.4033658401
645,2057.8210738630,-6.4177077960,2051.4033660670
646,2057.8265463759,-6.4231800910,2051.4033662849
647,2057.8320318748,-6.4286653811,2051.4033664937
648,2057.8375330661,-6.4341663725,2051.4033666936
649,2057.8430525448,-6.4396856604,2051.4033668844
650,2057.8485927943,-6.4452257281,2051.4033670662
651,2057.8541561861,-6.4507889470,2051.4033672391
652,2057.8597449792,-6.4563775763,2051.4033674028
653,2057.8653613205,-6.4619937628,2051.4033675576
654,2057.8710072437,-6.4676395404,2051.4033677034
655,2057.8766846700,-6.4733168298,2051.4033678401
656,2057.8823954067,-6.4790274389,2051.4033679679
657,2057.8881411479,-6.4847730614,2051.4033680865
658,2057.8939234736,-6.4905552774,2051.4033681961
659,2057.8997438494,-6.4963755527,2051.4033682967
660,2057.9056036263,-6.5022352382,2051.4033683881
661,2057.9115040404,-6.5081355699,2051.4033684704
662,2057.9174462117,-6.5140776681,2051.4033685436
663,2057.9234311446,-6.5200625370,2051.4033686076
664,2057.9294597265,-6.5260910642,2051.4033686623
665,2057.9355327275,-6.5321640197,2051.4033687078
666,2057.9416507997,-6.5382820558,2051.4033687439
667,2057.9478144763,-6.5444457056,2051.4033687707
668,2057.9540241709,-6.5506553829,2051.4033687879
669,2057.9602801764,-6.5569113808,2051.4033687957
670,2057.9665826643,-6.5632138705,2051.4033687938
671,2057.9729316833,-6.5695629011,2051.4033687822
672,2057.9793271583,-6.5759583975,2051.4033687608
673,2057.9857688890,-6.5824001595,2051.4033687295
674,2057.9922565490,-6.5888878608,2051.4033686882
675,2057.9987896838,-6.5954210470,2051.4033686368
676,2058.0053677096,-6.6019991345,2051.4033685751
677,2058.0119899118,-6.6086214088,2051.4033685030
678,2058.0186554430,-6.6152870226,2051.4033684204
679,2058.0253633214,-6.6219949943,2051.4033683271
680,2058.0321124287,-6.6287442058,2051.4033682229
681,2058.0389015086,-6.6355334009,2051.4033681077
682,2058.0457291640,-6.6423611826,2051.4033679814
683,2058.0525938555,-6.6492260118,2051.4033678437
684,2058.0594938984,-6.6561262041,2051.4033676944
685,2058.0664274612,-6.6630599279,2051.4033675333
686,2058.0733925622,-6.6700252020,2051.4033673602
687,2058.0803870676,-6.6770198926,2051.4033671750
688,2058.0874086886,-6.6840417113,2051.4033669773
689,2058.0944549785,-6.6910882115,2051.4033667670
690,2058.1015233302,-6.6981567864,2051.4033665438
691,2058.1086109727,-6.7052446653,2051.4033663074
692,2058.1157149688,-6.7123489112,2051.4033660576
693,2058.1228322116,-6.7194664174,2051.4033657942
694,2058.1299594211,-6.7265939044,2051.4033655167
695,2058.1370931416,-6.7337279165,2051.4033652251
696,2058.1442297378,-6.7408648189,2051.4033649189
697,2058.1513653918,-6.7480007938,2051.4033645980
698,2058.1584960995,-6.7551318376,2051.4033642619
699,2058.1656176672,-6.7622537567,2051.4033639104
700,2058.1727257081,-6.7693621648,2051.4033635433
701,2058.1798156390,-6.7764524789,2051.4033631600
702,2058.1868826763,-6.7835199158,2051.4033627605
703,2058.1939218329,-6.7905594886,2051.4033623443
704,2058.2009279146,-6.7975660035,2051.4033619111
705,2058.2078955165,-6.8045340558,2051.4033614607
706,2058.2148190194,-6.8114580268,2051.4033609926
707,2058.2216925869,-6.8183320802,2051.4033605066
708,2058.2285101614,-6.8251501590,2051.4033600024
709,2058.2352654615,-6.8319059818,2051.4033594797
710,2058.2419519784,-6.8385930403,2051.4033589381
711,2058.2485629733,-6.8452045960,2051.4033583774
712,2058.2550914742,-6.8517336770,2051.4033577973
713,2058.2615302735,-6.8581730761,2051.4033571974
714,2058.2678719255,-6.8645153479,2051.4033565777
715,2058.2741087442,-6.8707528065,2051.4033559377
716,2058.2802328015,-6.8768775241,2051.4033552773
717,2058.2862359253,-6.8828813290,2051.4033545963
718,2058.2921096987,-6.8887558042,2051.4033538945
719,2058.2978454587,-6.8944922869,2051.4033531717
720,2058.3034342960,-6.9000818682,2051.4033524278
721,2058.3088670551,-6.9055153924,2051.4033516627
722,2058.3141343346,-6.9107834582,2051.4033508764
723,2058.3192264885,-6.9158764197,2051.4033500687
724,2058.3241336278,-6.9207843824,2051.4033492453
725,2058.3288456231,-6.9254972279,2051.4033483952
726,2058.3333521077,-6.9300045837,2051.4033475240
727,2058.3376424813,-6.9342958494,2051.4033466319
728,2058.3417059153,-6.9383601962,2051.4033457190
729,2058.3455313580,-6.9421865722,2051.4033447858
730,2058.3491075418,-6.9457637092,2051.4033438326
731,2058.3524229907,-6.9490801309,2051.4033428597
732,2058.3554660294,-6.9521241615,2051.4033418678
733,2058.3582247935,-6.9548839360,2051.4033408575
734,2058.3606872410,-6.9573474116,2051.4033398294
735,2058.3628411651,-6.9595023808,2051.4033387843
736,2058.3646742089,-6.9613364857,2051.4033377232
737,2058.3661738810,-6.9628372339,2051.4033366471
738,2058.3673275735,-6.9639920164,2051.4033355571
739,2058.3681225810,-6.9647881265,2051.4033344545
740,2058.3685461223,-6.9652127817,2051.4033333406
741,2058.3685853634,-6.9652531463,2051.4033322171
742,2058.3682274428,-6.9648963572,2051.4033310856
743,2058.3674594988,-6.9641295509,2051.4033299479
744,2058.3662686994,-6.9629398934,2051.4033288060
745,2058.3646422744,-6.9613146122,2051.4033276622
746,2058.3625675491,-6.9592410305,2051.4033265187
747,2058.3600319822,-6.9567066042,2051.4033253780
748,2058.3570232047,-6.9536989618,2051.4033242429
749,2058.3535290623,-6.9502059459,2051.4033231163
750,2058.3495376600,-6.9462156587,2051.4033220013
751,2058.3450374106,-6.9417165095,2051.4033209011
752,2058.3400170845,-6.9366972652,2051.4033198193
753,2058.3344658634,-6.9311471039,2051.4033187595
754,2058.3283733969,-6.9250556712,2051.4033177258
755,2058.3217298616,-6.9184131395,2051.4033167221
756,2058.3145260232,-6.9112102703,2051.4033157529
757,2058.3067533019,-6.9034384792,2051.4033148227
758,2058.2984038401,-6.8950899039,2051.4033139362
759,2058.2894705731,-6.8861574747,2051.4033130984
760,2058.2799473028,-6.8766349884,2051.4033123144
761,2058.2698287732,-6.8665171836,2051.4033115896
762,2058.2591107489,-6.8557998196,2051.4033109293
763,2058.2477900958,-6.8444797565,2051.4033103393
764,2058.2358648634,-6.8325550380,2051.4033098254
765,2058.2233343689,-6.8200249755,2051.4033093934
766,2058.2101992831,-6.8068902338,2051.4033090493
767,2058.1964617171,-6.7931529179,2051.4033087993
768,2058.1821253096,-6.7788166602,2051.4033086494
769,2058.1671953143,-6.7638867085,2051.4033086058
770,2058.1516786878,-6.7483700133,2051.4033086745
771,2058.1355841762,-6.7322753144,2051.4033088618
772,2058.1189224002,-6.7156132267,2051.4033091734
773,2058.1017059386,-6.6983963233,2051.4033096153
774,2058.0839494097,-6.6806392166,2051.4033101931
775,2058.0656695479,-6.6623586358,2051.4033109121
776,2058.0468852780,-6.6435735006,2051.4033117774
777,2058.0276177833,-6.6243049895,2051.4033127938
778,2058.0078905689,-6.6045766032,2051.4033139657
779,2057.9877295176,-6.5844142207,2051.4033152969
780,2057.9671629391,-6.5638461429,2051.4033167962
781,2057.9462216103,-6.5429031550,2051.4033184553
782,2057.9249388069,-6.5216185249,2051.4033202819
783,2057.9033503235,-6.5000280462,2051.4033222774
784,2057.8814944844,-6.4781700422,2051.4033244422
785,2057.8594121403,-6.4560853642,2051.4033267761
786,2057.8371466535,-6.4338173756,2051.4033292779
787,2057.8147438686,-6.4114119231,2051.4033319455
788,2057.7922520680,-6.3889172924,2051.4033347757
789,2057.7697219136,-6.3663841494,2051.4033377642
790,2057.7472063702,-6.3438654645,2051.4033409057
791,2057.7247606140,-6.3214164203,2051.4033441938
792,2057.7024419233,-6.2990943027,2051.4033476207
793,2057.6803095514,-6.2769583738,2051.4033511776
794,2057.6584245818,-6.2550697274,2051.4033548545
795,2057.6368497666,-6.2334911265,2051.4033586401
796,2057.6156493455,-6.2122868234,2051.4033625221
797,2057.5948888488,-6.1915223620,2051.4033664868
798,2057.5746348826,-6.1712643629,2051.4033705197
799,2057.5549548977,-6.1515802927,2051.4033746049
800,2057.5359169431,-6.1325382118,2051.4033787313
801,2057.5175894054,-6.1142065351,2051.4033828702
802,2057.5000407334,-6.0966537247,2051.4033870087
803,2057.4833391530,-6.0799480254,2051.4033911276
804,2057.4675523699,-6.0641571628,2051.4033952071
805,2057.4527472651,-6.0493480381,2051.4033992270
806,2057.4389895834,-6.0355864166,2051.4034031668
807,2057.4263436177,-6.0229366120,2051.4034070057
808,2057.4148718915,-6.0114611684,2051.4034107231
809,2057.4046348412,-6.0012205428,2051.4034142983
810,2057.3956905020,-5.9922727908,2051.4034177112
811,2057.3880941988,-5.9846732568,2051.4034209420
812,2057.3818982451,-5.9784742735,2051.4034239715
813,2057.3771516527,-5.9737248709,2051.4034267818
814,2057.3738998548,-5.9704704994,2051.4034293554
815,2057.3721844442,-5.9687527677,2051.4034316765
816,2057.3720429306,-5.9686092002,2051.4034337304
817,2057.3735085171,-5.9700730134,2051.4034355038
818,2057.3766099010,-5.9731729159,2051.4034369851
819,2057.3813710974,-5.9779329328,2051.4034381646
820,2057.3878112902,-5.9843722561,2051.4034390341
821,2057.3959447105,-5.9925051229,2051.4034395876
822,2057.4057805438,-6.0023407229,2051.4034398209
823,2057.4173228673,-6.0138831355,2051.4034397318
824,2057.4305706178,-6.0271312976,2051.4034393202
825,2057.4455175899,-6.0420790018,2051.4034385880
826,2057.4621524654,-6.0587149263,2051.4034375392
827,2057.4804588735,-6.0770226940,2051.4034361795
828,2057.5004154800,-6.0969809632,2051.4034345169
829,2057.5219961060,-6.1185635452,2051.4034325608
830,2057.5451698742,-6.1417395515,2051.4034303227
831,2057.5699013814,-6.1664735660,2051.4034278154
832,2057.5961508953,-6.1927258420,2051.4034250534
833,2057.6238745742,-6.2204525219,2051.4034220523
834,2057.6530247065,-6.2496058773,2051.4034188292
835,2057.6835499688,-6.2801345670,2051.4034154019
836,2057.7153956996,-6.3119839105,2051.4034117891
837,2057.7485041855,-6.3450961751,2051.4034080104
838,2057.7828149588,-6.3794108732,2051.4034040856
839,2057.8182651025,-6.4148650676,2051.4034000349
840,2057.8547895608,-6.4513936820,2051.4033958788
841,2057.8923214522,-6.4889298146,2051.4033916377
842,2057.9307923832,-6.5274050515,2051.4033873316
843,2057.9701327594,-6.5667497788,2051.4033829806
844,2058.0102720929,-6.6068934889,2051.4033786040
845,2058.0511393023,-6.6477650817,2051.4033742206
846,2058.0926630049,-6.6892931564,2051.4033698485
847,2058.1347717985,-6.7314062991,2051.4033654995
848,2058.1773945306,-6.7740333298,2051.4033612008
849,2058.2204605551,-6.8171035927,2051.4033569624
850,2058.2638999741,-6.8605471756,2051.4033527985
851,2058.3076438640,-6.9042951417,2051.4033487223
852,2058.3516244854,-6.9482797396,2051.4033447458
853,2058.3957754756,-6.9924345957,2051.4033408799
854,2058.4400320244,-7.0366948903,2051.4033371341
855,2058.4843310311,-7.0809975141,2051.4033335170
856,2058.5286112450,-7.1252812092,2051.4033300358
857,2058.5728133868,-7.1694866903,2051.4033266966
858,2058.6168802541,-7.2135567498,2051.4033235043
859,2058.6607568082,-7.2574363453,2051.4033204629
860,2058.7043902456,-7.3010726705,2051.4033175750
861,2058.7477300528,-7.3444152102,2051.4033148426
862,2058.7907280463,-7.3874157799,2051.4033122664
863,2058.8333383971,-7.4300285508,2051.4033098463
864,2058.8755176428,-7.4722100613,2051.4033075815
865,2058.9172246858,-7.5139192157,2051.4033054702
866,2058.9584207803,-7.5551172703,2051.4033035100
867,2058.9990695076,-7.5957678098,2051.4033016979
868,2059.0391367425,-7.6358367122,2051.4033000303
869,2059.0785906091,-7.6752921061,2051.4032985030
870,2059.1174014302,-7.7141043189,2051.4032971114
871,2059.1555416685,-7.7522458179,2051.4032958506
872,2059.1929858613,-7.7896911461,2051.4032947152
873,2059.2297105515,-7.8264168518,2051.4032936997
874,2059.2656942119,-7.8624014136,2051.4032927983
875,2059.3009171679,-7.8976251628,2051.4032920051
876,2059.3353615160,-7.9320702021,2051.4032913139
877,2059.3690110410,-7.9657203224,2051.4032907187
878,2059.4018511315,-7.9985609181,2051.4032902133
879,2059.4338686943,-8.0305789026,2051.4032897917
880,2059.4650520699,-8.0617626222,2051.4032894477
881,2059.4953909468,-8.0921017714,2051.4032891754
882,2059.5248762784,-8.1215873094,2051.4032889689
883,2059.5535002000,-8.1502113774,2051.4032888226
884,2059.5812559489,-8.1779672179,2051.4032887310
885,2059.6081377855,-8.2048490968,2051.4032886887
886,2059.6341409185,-8.2308522278,2051.4032886906
887,2059.6592614315,-8.2559726995,2051.4032887320
888,2059.6834962144,-8.2802074063,2051.4032888082
889,2059.7068428970,-8.3035539822,2051.4032889148
890,2059.7292997868,-8.3260107390,2051.4032890478
891,2059.7508658111,-8.3475766076,2051.4032892036
892,2059.7715404622,-8.3682510837,2051.4032893785
893,2059.7913237475,-8.3880341780,2051.4032895695
894,2059.8102161433,-8.4069263697,2051.4032897736
895,2059.8282185536,-8.4249285652,2051.4032899884
896,2059.8453322726,-8.4420420611,2051.4032902115
897,2059.8615589519,-8.4582685108,2051.4032904411
898,2059.8769005722,-8.4736098967,2051.4032906755
899,2059.8913594193,-8.4880685058,2051.4032909135
900,2059.9049380643,-8.5016469103,2051.4032911540
901,2059.9176393488,-8.5143479525,2051.4032913963
902,2059.9294663735,-8.5261747335,2051.4032916400
903,2059.9404224919,-8.5371306070,2051.4032918850
904,2059.9505113078,-8.5472191764,2051.4032921314
905,2059.9597366762,-8.5564442965,2051.4032923797
906,2059.9681027095,-8.5648100789,2051.4032926306
907,2059.9756137861,-8.5723209010,2051.4032928851
908,2059.9822745634,-8.5789814192,2051.4032931443
909,2059.9880899942,-8.5847965846,2051.4032934097
910,2059.9930653461,-8.5897716632,2051.4032936829
911,2059.9972062238,-8.5939122580,2051.4032939657
912,2060.0005185949,-8.5972243346,2051.4032942603
913,2060.0030088177,-8.5997142488,2051.4032945688
914,2060.0046836710,-8.6013887775,2051.4032948936
915,2060.0055503869,-8.6022551499,2051.4032952370
916,2060.0056166840,-8.6023210823,2051.4032956017
917,2060.0048908031,-8.6015948127,2051.4032959904
918,2060.0033815427,-8.6000851426,2051.4032964001
919,2060.0010982960,-8.5978014513,2051.4032968447
920,2059.9980510874,-8.5947537662,2051.4032973212
921,2059.9942506090,-8.5909527765,2051.4032978325
922,2059.9897082562,-8.5864098752,2051.4032983810
923,2059.9844361616,-8.5811371924,2051.4032989693
924,2059.9784472282,-8.5751476286,2051.4032995996
925,2059.9717551588,-8.5684548846,2051.4033002742
926,2059.9643744838,-8.5610734888,2051.4033009950
927,2059.9563205849,-8.5530188213,2051.4033017636
928,2059.9476097147,-8.5443071333,2051.4033025815
929,2059.9382590126,-8.5349555630,2051.4033034496
930,2059.9282865143,-8.5249821455,2051.4033043688
931,2059.9177111566,-8.5144058175,2051.4033053392
932,2059.9065527757,-8.5032464151,2051.4033063606
933,2059.8948320984,-8.4915246660,2051.4033074324
934,2059.8825707267,-8.4792621733,2051.4033085535
935,2059.8697911141,-8.4664813920,2051.4033097220
936,2059.8565165336,-8.4532055978,2051.4033109358
937,2059.8427710386,-8.4394588466,2051.4033121919
938,2059.8285794128,-8.4252659258,2051.4033134870
939,2059.8139671132,-8.4106522965,2051.4033148167
940,2059.7989602025,-8.3956440260,2051.4033161766
941,2059.7835852732,-8.3802677121,2051.4033175611
942,2059.7678693617,-8.3645503972,2051.4033189644
943,2059.7518398542,-8.3485194742,2051.4033203799
944,2059.7355243832,-8.3322025827,2051.4033218005
945,2059.7189507163,-8.3156274978,2051.4033232185
946,2059.7021466360,-8.2988220102,2051.4033246258
947,2059.6851398137,-8.2818138000,2051.4033260137
948,2059.6679576758,-8.2646303026,2051.4033273732
949,2059.6506272654,-8.2472985704,2051.4033286950
950,2059.6331750987,-8.2298451291,2051.4033299695
951,2059.6156270176,-8.2122958306,2051.4033311870
952,2059.5980080415,-8.1946757039,2051.4033323376
953,2059.5803422163,-8.1770088048,2051.4033334115
954,2059.5626524658,-8.1593180668,2051.4033343990
955,2059.5449604437,-8.1416251529,2051.4033352907
956,2059.5272863902,-8.1239503127,2051.4033360775
957,2059.5096489936,-8.1063122430,2051.4033367506
958,2059.4920652589,-8.0887279569,2051.4033373020
959,2059.4745503852,-8.0712126609,2051.4033377242
960,2059.4571176528,-8.0537796422,2051.4033380106
961,2059.4397783236,-8.0364401681,2051.4033381554
962,2059.4225415530,-8.0192033991,2051.4033381539
963,2059.4054143191,-8.0020763168,2051.4033380024
964,2059.3884013664,-7.9850636681,2051.4033376983
965,2059.3715051679,-7.9681679274,2051.4033372405
966,2059.3547259064,-7.9513892773,2051.4033366290
967,2059.3380614744,-7.9347256092,2051.4033358652
968,2059.3215074958,-7.9181725438,2051.4033349520
969,2059.3050573674,-7.9017234737,2051.4033338937
970,2059.2887023223,-7.8853696264,2051.4033326959
971,2059.2724315153,-7.8691001495,2051.4033313658
972,2059.2562321289,-7.8529022169,2051.4033299120
973,2059.2400895009,-7.8367611564,2051.4033283445
974,2059.2239872724,-7.8206605979,2051.4033266745
975,2059.2079075557,-7.8045826412,2051.4033249145
976,2059.1918311211,-7.7885080427,2051.4033230784
977,2059.1757376008,-7.7724164198,2051.4033211810
978,2059.1596057096,-7.7562864716,2051.4033192380
979,2059.1434134796,-7.7400962134,2051.4033172662
980,2059.1271385083,-7.7238232252,2051.4033152831
981,2059.1107582169,-7.7074449103,2051.4033133066
982,2059.0942501180,-7.6909387628,2051.4033113552
983,2059.0775920896,-7.6742826417,2051.4033094478
984,2059.0607626533,-7.6574550500,2051.4033076034
985,2059.0437412553,-7.6404354145,2051.4033058408
986,2059.0265085457,-7.6232043669,2051.4033041788
987,2059.0090466563,-7.6057440204,2051.4033026359
988,2058.9913394722,-7.5880382421,2051.4033012301
989,2058.9733728959,-7.5700729173,2051.4032999786
990,2058.9551351017,-7.5518362039,2051.4032988978
991,2058.9366167769,-7.5333187737,2051.4032980033
992,2058.9178113490,-7.5145140396,2051.4032973094
993,2058.8987151951,-7.4954183658,2051.4032968293
994,2058.8793278325,-7.4760312578,2051.4032965746
995,2058.8596520888,-7.4563555332,2051.4032965556
996,2058.8396942482,-7.4363974673,2051.4032967809
997,2058.8194641734,-7.4161669162,2051.4032972572
998,2058.7989754013,-7.3956774117,2051.4032979896
999,2058.7782452113,-7.3749462247,2051.4032989866
1000,2058.7572946642,-7.3539944259,2051.4033002383
1001,2058.7361486120,-7.3328468626,2051.4033017493
1002,2058.7148356761,-7.3115321596,2051.4033035166
1003,2058.6933881959,-7.2900826609,2051.4033055350
1004,2058.6718421438,-7.2685343465,2051.4033077972
1005,2058.6502370103,-7.2469267163,2051.4033102940
1006,2058.6286156572,-7.2253026432,2051.4033130140
1007,2058.6070241390,-7.2037081954,2051.4033159436
1008,2058.5855114949,-7.1821924274,2051.4033190675
1009,2058.5641295113,-7.1608071429,2051.4033223684
1010,2058.5429324554,-7.1396066283,2051.4033258271
1011,2058.5219767833,-7.1186473604,2051.4033294229
1012,2058.5013208223,-7.0979876889,2051.4033331334
1013,2058.4810244311,-7.0776874960,2051.4033369351
1014,2058.4611486389,-7.0578078360,2051.4033408029
1015,2058.4417552676,-7.0384105566,2051.4033447110
1016,2058.4229065378,-7.0195579052,2051.4033486326
1017,2058.4046646633,-7.0013121230,2051.4033525403
1018,2058.3870914373,-6.9837350310,2051.4033564063
1019,2058.3702478119,-6.9668876091,2051.4033602028
1020,2058.3541934768,-6.9508295749,2051.4033639019
1021,2058.3389864389,-6.9356189629,2051.4033674760
1022,2058.3246826079,-6.9213117095,2051.4033708984
1023,2058.3113353901,-6.9079612473,2051.4033741428
1024,2058.2989952961,-6.8956181119,2051.4033771843
1025,2058.2877095636,-6.8843295644,2051.4033799991
1026,2058.2775218006,-6.8741392354,2051.4033825651
1027,2058.2684716522,-6.8650867904,2051.4033848618
1028,2058.2605944932,-6.8572076225,2051.4033868707
1029,2058.2539211501,-6.8505325747,2051.4033885753
1030,2058.2484776552,-6.8450876936,2051.4033899616
1031,2058.2442850351,-6.8408940172,2051.4033910178
1032,2058.2413591350,-6.8379674002,2051.4033917348
1033,2058.2397104816,-6.8363183758,2051.4033921058
1034,2058.2393441845,-6.8359520576,2051.4033921269
1035,2058.2402598782,-6.8368680812,2051.4033917969
1036,2058.2424517037,-6.8390605865,2051.4033911172
1037,2058.2459083313,-6.8425182396,2051.4033900917
1038,2058.2506130229,-6.8472242957,2051.4033887271
1039,2058.2565437332,-6.8531567006,2051.4033870326
1040,2058.2636732493,-6.8602882296,2051.4033850197
1041,2058.2719693662,-6.8685866640,2051.4033827022
1042,2058.2813950965,-6.8780150005,2051.4033800960
1043,2058.2919089127,-6.8885316936,2051.4033772191
1044,2058.3034650183,-6.9000909274,2051.4033740909
1045,2058.3160136465,-6.9126429136,2051.4033707328
1046,2058.3295013818,-6.9261342144,2051.4033671674
1047,2058.3438715032,-6.9405080851,2051.4033634182
1048,2058.3590643445,-6.9557048345,2051.4033595099
1049,2058.3750176682,-6.9716622002,2051.4033554679
1050,2058.3916670516,-6.9883157337,2051.4033513179
1051,2058.4089462797,-7.0055991936,2051.4033470861
1052,2058.4267877425,-7.0234449441,2051.4033427984
1053,2058.4451228339,-7.0417843529,2051.4033384810
1054,2058.4638823491,-7.0605481896,2051.4033341595
1055,2058.4829968766,-7.0796670176,2051.4033298590
1056,2058.5023971844,-7.0990715803,2051.4033256041
1057,2058.5220145951,-7.1186931767,2051.4033214184
1058,2058.5417813499,-7.1384640252,2051.4033173247
1059,2058.5616309586,-7.1583176139,2051.4033133447
1060,2058.5814985334,-7.1781890346,2051.4033094988
1061,2058.6013211058,-7.1980152994,2051.4033058064
1062,2058.6210379244,-7.2177356391,2051.4033022852
1063,2058.6405907329,-7.2372917809,2051.4032989520
1064,2058.6599240275,-7.2566282058,2051.4032958217
1065,2058.6789852921,-7.2756923842,2051.4032929080
1066,2058.6977252124,-7.2944349894,2051.4032902230
1067,2058.7160978664,-7.3128100889,2051.4032877775
1068,2058.7340608926,-7.3307753120,2051.4032855806
1069,2058.7515756357,-7.3482919959,2051.4032836398
1070,2058.7686072692,-7.3653253078,2051.4032819614
1071,2058.7851248952,-7.3818443450,2051.4032805502
