step,K,U,E
557,0.4796885478,-0.5544593634,-0.0747708156
558,0.4995514498,-0.5743131391,-0.0747616893
559,0.5208527813,-0.5956041931,-0.0747514118
560,0.5437399595,-0.6184797739,-0.0747398143
561,0.5683794806,-0.6431061831,-0.0747267025
562,0.5949597700,-0.6696716229,-0.0747118529
563,0.6236944697,-0.6983894805,-0.0746950108
564,0.6548262099,-0.7295020980,-0.0746758881
565,0.6886308992,-0.7632850635,-0.0746541643
566,0.7254225419,-0.8000520445,-0.0746295026
567,0.7655585328,-0.8401600518,-0.0746015190
568,0.8094452795,-0.8840151544,-0.0745698749
569,0.8575438153,-0.9320781003,-0.0745342850
570,0.9103747458,-0.9848693665,-0.0744946206
571,0.9685213078,-1.0429723821,-0.0744510743
572,1.0326283588,-1.1070328044,-0.0744044456
573,1.1033934563,-1.1777500915,-0.0743566352
574,1.1815433490,-1.2558548449,-0.0743114959
575,1.2677843409,-1.3420606327,-0.0742762918
576,1.3627066890,-1.4369708858,-0.0742641968
577,1.4666091405,-1.5409076795,-0.0742985389
578,1.5791862968,-1.6536062123,-0.0744199155
579,1.6989838897,-1.7736816560,-0.0746977663
580,1.8224711924,-1.8977192464,-0.0752480540
581,1.9425116206,-2.0187681899,-0.0762565692
582,2.0459792157,-2.1239768293,-0.0779976136
583,2.1104473954,-2.1912537956,-0.0808064001
584,2.1007787551,-2.1856637845,-0.0848850293
585,1.9691869298,-2.0588839381,-0.0896970083
586,1.6680987316,-1.7608810180,-0.0927822864
587,1.1902797327,-1.2793736527,-0.0890939200
588,0.6343723527,-0.7094086364,-0.0750362837
589,0.2281791925,-0.2867618914,-0.0585826989
590,0.2008237448,-0.2579425960,-0.0571188512
591,0.5716899927,-0.6441268733,-0.0724368806
592,1.1301563833,-1.2178587981,-0.0877024148
593,1.6362481838,-1.7290523436,-0.0928041598
594,1.9717519245,-2.0620834888,-0.0903315643
595,2.1329551555,-2.2185074312,-0.0855522756
596,2.1649312508,-2.2462359716,-0.0813047208
597,2.1167182612,-2.1950354350,-0.0783171738
598,2.0254511112,-2.1018937670,-0.0764426559
599,1.9152099377,-1.9905566719,-0.0753467341
600,1.8002516842,-1.8749943035,-0.0747426193
601,1.6884237349,-1.7628563204,-0.0744325855
602,1.5836855007,-1.6579776726,-0.0742921719
603,1.4877453129,-1.5619918185,-0.0742465056
604,1.4010593772,-1.4753110588,-0.0742516816
605,1.3234207460,-1.3977031492,-0.0742824033
606,1.2542985098,-1.3286228466,-0.0743243368
607,1.1930289638,-1.2673984983,-0.0743695344
608,1.1389204537,-1.2133341921,-0.0744137384
609,1.0913084798,-1.1657632831,-0.0744548033
610,1.0495824940,-1.1240742706,-0.0744917767
611,1.0131968716,-1.0877212356,-0.0745243640
612,0.9816732910,-1.0562259096,-0.0745526185
613,0.9545986899,-1.0291754527,-0.0745767628
614,0.9316211809,-1.0062182674,-0.0745970865
615,0.9124452675,-0.9870591569,-0.0746138894
616,0.8968270986,-0.9714545491,-0.0746274505
617,0.8845701542,-0.9592081656,-0.0746380114
618,0.8755215553,-0.9501673244,-0.0746457691
619,0.8695690863,-0.9442199585,-0.0746508723
620,0.8666389587,-0.9412923790,-0.0746534203
621,0.8666943211,-0.9413477846,-0.0746534635
622,0.8697345097,-0.9443855121,-0.0746510025
623,0.8757950349,-0.9504410238,-0.0746459889
624,0.8849483048,-0.9595866299,-0.0746383251
625,0.8973050892,-0.9719329531,-0.0746278639
626,0.9130167297,-0.9876311397,-0.0746144100
627,0.9322780929,-1.0068758158,-0.0745977229
628,0.9553312379,-1.0299087624,-0.0745775245
629,0.9824697160,-1.0570232306,-0.0745535147
630,1.0140433119,-1.0885687137,-0.0745254018
631,1.0504628479,-1.1249558061,-0.0744929583
632,1.0922043283,-1.1666604486,-0.0744561203
633,1.1398111160,-1.2142262785,-0.0744151625
634,1.1938918100,-1.2682628119,-0.0743710019
635,1.2551097470,-1.3294354677,-0.0743257208
636,1.3241570450,-1.3984405131,-0.0742834682
637,1.4017009693,-1.4759529737,-0.0742520043
638,1.4882816236,-1.5625269667,-0.0742453431
639,1.5841251194,-1.6584133581,-0.0742882387
640,1.6888117036,-1.7632353939,-0.0744236902
641,1.8006988962,-1.8754239939,-0.0747250978
642,1.9159418323,-1.9912564882,-0.0753146559
643,2.0268848412,-2.1032718464,-0.0763870051
644,2.1195748375,-2.1978008292,-0.0782259917
645,2.1703685515,-2.2515359125,-0.0811673610
646,2.1426363181,-2.2280116073,-0.0853752892
647,1.9875885231,-2.0777650503,-0.0901765272
648,1.6593004378,-1.7521345197,-0.0928340819
649,1.1583174305,-1.2464390704,-0.0881216400
650,0.5976047823,-0.6707480873,-0.0731433050
651,0.2144763351,-0.2719297947,-0.0574534596
652,0.2253466981,-0.2834806602,-0.0581339621
653,0.6212070548,-0.6955583332,-0.0743512784
654,1.1770472226,-1.2658156227,-0.0887684001
655,1.6612076845,-1.7540330619,-0.0928253775
656,1.9698013330,-2.0596859554,-0.0898846224
657,2.1073487348,-2.1924179945,-0.0850692597
658,2.1209198683,-2.2018604238,-0.0809405555
659,2.0587111503,-2.1367940180,-0.0780828677
660,1.9564145477,-2.0327210826,-0.0763065349
661,1.8368955897,-1.9121710860,-0.0752754963
662,1.7135717396,-1.7882834584,-0.0747117188
663,1.5937573381,-1.6681834457,-0.0744261076
664,1.4810860074,-1.5553864240,-0.0743004166
665,1.3770691100,-1.4513328820,-0.0742637719
666,1.2820422096,-1.3563169256,-0.0742747160
667,1.1957213046,-1.2700307205,-0.0743094160
668,1.1175222603,-1.1918766665,-0.0743544062
669,1.0467402131,-1.1211424679,-0.0744022548
670,0.9826474264,-1.0570964405,-0.0744490141
671,0.9245442001,-0.9990369300,-0.0744927299
672,0.8717830849,-0.9463156586,-0.0745325737
673,0.8237781836,-0.8983465212,-0.0745683376
674,0.7800063564,-0.8546064992,-0.0746001428
675,0.7400042512,-0.8146325229,-0.0746282717
676,0.7033633900,-0.7780164631,-0.0746530731
677,0.6697245562,-0.7443994661,-0.0746749099
678,0.6387721579,-0.7134662890,-0.0746941311
679,0.6102289116,-0.6849399703,-0.0747110587
680,0.5838510015,-0.6585769837,-0.0747259822
681,0.5594237653,-0.6341629233,-0.0747391580
682,0.5367579015,-0.6115087121,-0.0747508106
683,0.5156861626,-0.5904472983,-0.0747611357
684,0.4960604875,-0.5708307904,-0.0747703029
685,0.4777495233,-0.5525279824,-0.0747784590
686,0.4606364866,-0.5354222176,-0.0747857310
687,0.4446173191,-0.5194095476,-0.0747922285
688,0.4295990972,-0.5043971435,-0.0747980463
689,0.4154986592,-0.4903019258,-0.0748032666
690,0.4022414189,-0.4770493793,-0.0748079603
691,0.3897603397,-0.4645725291,-0.0748121893
692,0.3779950449,-0.4528110521,-0.0748160072
693,0.3668910458,-0.4417105064,-0.0748194606
694,0.3563990700,-0.4312216603,-0.0748225902
695,0.3464744763,-0.4212999081,-0.0748254318
696,0.3370767435,-0.4119047598,-0.0748280163
697,0.3281690232,-0.4029993944,-0.0748303712
698,0.3197177481,-0.3945502685,-0.0748325205
699,0.3116922870,-0.3865267723,-0.0748344853
700,0.3040646422,-0.3789009266,-0.0748362844
701,0.2968091817,-0.3716471159,-0.0748379342
702,0.2899024032,-0.3647418526,-0.0748394494
703,0.2833227242,-0.3581635672,-0.0748408430
704,0.2770502971,-0.3518924237,-0.0748421266
705,0.2710668438,-0.3459101541,-0.0748433103
706,0.2653555088,-0.3401999122,-0.0748444035
707,0.2599007280,-0.3347461422,-0.0748454142
708,0.2546881119,-0.3295344618,-0.0748463499
709,0.2497043407,-0.3245515577,-0.0748472170
710,0.2449370700,-0.3197850917,-0.0748480217
711,0.2403748468,-0.3152236159,-0.0748487691
712,0.2360070336,-0.3108564976,-0.0748494640
713,0.2318237394,-0.3066738503,-0.0748501109
714,0.2278157589,-0.3026664724,-0.0748507135
715,0.2239745162,-0.2988257917,-0.0748512755
716,0.2202920145,-0.2951438145,-0.0748518000
717,0.2167607903,-0.2916130803,-0.0748522900
718,0.2133738724,-0.2882266204,-0.0748527480
719,0.2101247437,-0.2849779203,-0.0748531766
720,0.2070073072,-0.2818608850,-0.0748535778
721,0.2040158550,-0.2788698088,-0.0748539537
722,0.2011450397,-0.2759993458,-0.0748543062
723,0.1983898481,-0.2732444849,-0.0748546368
724,0.1957455785,-0.2706005255,-0.0748549471
725,0.1932078177,-0.2680630562,-0.0748552385
726,0.1907724225,-0.2656279347,-0.0748555122
727,0.1884355002,-0.2632912697,-0.0748557695
728,0.1861933931,-0.2610494045,-0.0748560114
729,0.1840426623,-0.2588989013,-0.0748562389
730,0.1819800742,-0.2568365272,-0.0748564529
731,0.1800025872,-0.2548592415,-0.0748566543
732,0.1781073398,-0.2529641836,-0.0748568438
733,0.1762916400,-0.2511486622,-0.0748570222
734,0.1745529549,-0.2494101449,-0.0748571900
735,0.1728889013,-0.2477462492,-0.0748573479
736,0.1712972373,-0.2461547338,-0.0748574965
737,0.1697758544,-0.2446334907,-0.0748576362
738,0.1683227702,-0.2431805268,-0.0748577566
739,0.1669361213,-0.2417940013,-0.0748578801
740,0.1656141575,-0.2404721535,-0.0748579960
741,0.1643552360,-0.2392133408,-0.0748581048
742,0.1631578159,-0.2380160226,-0.0748582067
743,0.1620204533,-0.2368787556,-0.0748583022
744,0.1609417972,-0.2358001887,-0.0748583916
745,0.1599205847,-0.2347790596,-0.0748584749
746,0.1589556378,-0.2338141904,-0.0748585526
747,0.1580458594,-0.2329044843,-0.0748586249
748,0.1571902304,-0.2320489224,-0.0748586919
749,0.1563878068,-0.2312465607,-0.0748587539
750,0.1556377164,-0.2304965274,-0.0748588110
751,0.1549391573,-0.2297980207,-0.0748588634
752,0.1542913948,-0.2291503060,-0.0748589112
753,0.1536937599,-0.2285527144,-0.0748589546
754,0.1531456473,-0.2280046409,-0.0748589936
755,0.1526465138,-0.2275055422,-0.0748590284
756,0.1521958770,-0.2270549361,-0.0748590590
757,0.1517933140,-0.2266523996,-0.0748590856
758,0.1514384601,-0.2262975683,-0.0748591082
759,0.1511310083,-0.2259901351,-0.0748591268
760,0.1508707084,-0.2257298498,-0.0748591415
761,0.1506573661,-0.2255165184,-0.0748591523
762,0.1504908434,-0.2253500026,-0.0748591592
763,0.1503710573,-0.2252302196,-0.0748591623
764,0.1502979807,-0.2251571423,-0.0748591616
765,0.1502716417,-0.2251307987,-0.0748591569
766,0.1502921244,-0.2251512728,-0.0748591484
767,0.1503595686,-0.2252187046,-0.0748591360
768,0.1504741711,-0.2253332906,-0.0748591195
769,0.1506361859,-0.2254952849,-0.0748590990
770,0.1508459251,-0.2257049996,-0.0748590744
771,0.1511037602,-0.2259628058,-0.0748590456
772,0.1514101228,-0.2262691354,-0.0748590125
773,0.1517655067,-0.2266244818,-0.0748589751
774,0.1521704689,-0.2270294020,-0.0748589331
775,0.1526256316,-0.2274845180,-0.0748588864
776,0.1531316843,-0.2279905192,-0.0748588349
777,0.1536893857,-0.2285481642,-0.0748587784
778,0.1542995665,-0.2291582833,-0.0748587168
779,0.1549631319,-0.2298217817,-0.0748586498
780,0.1556810646,-0.2305396417,-0.0748585771
781,0.1564544279,-0.2313129266,-0.0748584987
782,0.1572843694,-0.2321427835,-0.0748584141
783,0.1581721250,-0.2330304481,-0.0748583231
784,0.1591190226,-0.2339772480,-0.0748582254
785,0.1601264870,-0.2349846076,-0.0748581206
786,0.1611960449,-0.2360540533,-0.0748580084
787,0.1623293300,-0.2371872183,-0.0748578883
788,0.1635280891,-0.2383858491,-0.0748577599
789,0.1647941883,-0.2396518111,-0.0748576228
790,0.1661296199,-0.2409870962,-0.0748574764
791,0.1675365096,-0.2423938297,-0.0748573201
792,0.1690171252,-0.2438742786,-0.0748571534
793,0.1705738848,-0.2454308603,-0.0748569755
794,0.1722093665,-0.2470661523,-0.0748567858
795,0.1739263189,-0.2487829024,-0.0748565835
796,0.1757276723,-0.2505840400,-0.0748563676
797,0.1776165508,-0.2524726882,-0.0748561374
798,0.1795962859,-0.2544521775,-0.0748558917
799,0.1816704305,-0.2565260600,-0.0748556295
800,0.1838427756,-0.2586981251,-0.0748553495
801,0.1861173667,-0.2609724172,-0.0748550505
802,0.1884985230,-0.2633532540,-0.0748547309
803,0.1909908581,-0.2658452475,-0.0748543894
804,0.1935993023,-0.2684533263,-0.0748540240
805,0.1963291274,-0.2711827603,-0.0748536330
806,0.1991859734,-0.2740391876,-0.0748532142
807,0.2021758788,-0.2770286442,-0.0748527654
808,0.2053053125,-0.2801575965,-0.0748522841
809,0.2085812098,-0.2834329773,-0.0748517675
810,0.2120110122,-0.2868622249,-0.0748512126
811,0.2156027103,-0.2904533264,-0.0748506161
812,0.2193648921,-0.2942148663,-0.0748499743
813,0.2233067959,-0.2981560788,-0.0748492830
814,0.2274383692,-0.3022869068,-0.0748485377
815,0.2317703335,-0.3066180668,-0.0748477333
816,0.2363142567,-0.3111611211,-0.0748468644
817,0.2410826333,-0.3159285579,-0.0748459246
818,0.2460889739,-0.3209338808,-0.0748449069
819,0.2513479046,-0.3261917083,-0.0748438037
820,0.2568752787,-0.3317178849,-0.0748426062
821,0.2626883009,-0.3375296056,-0.0748413047
822,0.2688056675,-0.3436455558,-0.0748398883
823,0.2752477223,-0.3500860779,-0.0748383556
824,0.2820366337,-0.3568733046,-0.0748366709
825,0.2891965927,-0.3640314222,-0.0748348295
826,0.2967540375,-0.3715868513,-0.0748328138
827,0.3047379069,-0.3795685107,-0.0748306037
828,0.3131799278,-0.3880081045,-0.0748281766
829,0.3221149412,-0.3969404480,-0.0748255067
830,0.3315812735,-0.4064038381,-0.0748225646
831,0.3416211594,-0.4164404761,-0.0748193167
832,0.3522812253,-0.4270969500,-0.0748157247
833,0.3636130421,-0.4384247865,-0.0748117445
834,0.3756737591,-0.4504810847,-0.0748073256
835,0.3885268327,-0.4633292429,-0.0748024102
836,0.4022428650,-0.4770397962,-0.0747969312
837,0.4169005701,-0.4916913817,-0.0747908117
838,0.4325878915,-0.5073718539,-0.0747839624
839,0.4494032930,-0.5241795734,-0.0747762805
840,0.4674572547,-0.5422249015,-0.0747676468
841,0.4868740059,-0.5616319295,-0.0747579236
842,0.5077935345,-0.5825404862,-0.0747469517
843,0.5303739145,-0.6051084620,-0.0747345475
844,0.5547940003,-0.6295145002,-0.0747204999
845,0.5812565348,-0.6559611023,-0.0747045675
846,0.6099917199,-0.6846781970,-0.0746864771
847,0.6412612871,-0.7159272102,-0.0746659231
848,0.6753630833,-0.7500056548,-0.0746425715
849,0.7126361425,-0.7872522125,-0.0746160700
850,0.7534661282,-0.8280521983,-0.0745860701
851,0.7982908759,-0.8728431452,-0.0745522693
852,0.8476054954,-0.9221199838,-0.0745144884
853,0.9019660222,-0.9764388313,-0.0744728090
854,0.9619897998,-1.0364176119,-0.0744278121
855,1.0283493851,-1.1027303767,-0.0743809916
856,1.1017544033,-1.1760898681,-0.0743354647
857,1.1829117172,-1.2572089068,-0.0742971896
858,1.2724473643,-1.3467244112,-0.0742770469
859,1.3707619880,-1.4450563669,-0.0742943789
860,1.4777718840,-1.5521548225,-0.0743829385
861,1.5924559427,-1.6670565958,-0.0746006531
862,1.7120801643,-1.7871250297,-0.0750448654
863,1.8309072834,-1.9067808830,-0.0758735996
864,1.9381475398,-2.0154746690,-0.0773271292
865,2.0149860849,-2.0947084787,-0.0797223938
866,2.0310976004,-2.1144318034,-0.0833342030
867,1.9430056739,-2.0309704348,-0.0879647609
868,1.7012694496,-1.7932276779,-0.0919582283
869,1.2797189541,-1.3708395036,-0.0911205495
870,0.7343756855,-0.8149609349,-0.0805852494
871,0.2518559534,-0.3153098420,-0.0634538886
872,0.0799665219,-0.1355824957,-0.0556159738
873,0.3233829274,-0.3898059298,-0.0664230024
874,0.8366412392,-0.9199054266,-0.0832641875
875,1.3700141723,-1.4619004493,-0.0918862770
876,1.7603376453,-1.8517730150,-0.0914353697
877,1.9715229188,-2.0586188405,-0.0870959217
878,2.0375504083,-2.1201375106,-0.0825871023
879,2.0080993547,-2.0873033985,-0.0792040438
880,1.9243981313,-2.0014021343,-0.0770040030
881,1.8144563034,-1.8901416706,-0.0756853672
882,1.6953784408,-1.7703198632,-0.0749414224
883,1.5768466195,-1.6513944420,-0.0745478225
884,1.4639282036,-1.5382874933,-0.0743592897
885,1.3589697497,-1.4332567825,-0.0742870328
886,1.2627769455,-1.3370553950,-0.0742784496
887,1.1753194587,-1.2496224449,-0.0743029862
888,1.0961410113,-1.1704841981,-0.0743431868
889,1.0245928463,-1.0989821178,-0.0743892715
890,0.9599634156,-1.0343993347,-0.0744359191
891,0.9015478516,-0.9760282298,-0.0744803782
892,0.8486828976,-0.9232042593,-0.0745213617
893,0.8007623058,-0.8753207092,-0.0745584035
894,0.7572414321,-0.8318329152,-0.0745914831
895,0.7176360762,-0.7922568863,-0.0746208101
896,0.6815184617,-0.7561651614,-0.0746466996
897,0.6485119969,-0.7231815002,-0.0746695034
898,0.6182857200,-0.6929752914,-0.0746895714
899,0.5905489107,-0.6652561439,-0.0747072332
900,0.5650461006,-0.6397688889,-0.0747227884
901,0.5415525803,-0.6162890848,-0.0747365045
902,0.5198704222,-0.5946190395,-0.0747486173
903,0.4998249969,-0.5745843294,-0.0747593325
904,0.4812619438,-0.5560307730,-0.0747688292
905,0.4640445471,-0.5388218095,-0.0747772624
906,0.4480514698,-0.5228362360,-0.0747847662
907,0.4331747973,-0.5079662539,-0.0747914567
908,0.4193183506,-0.4941157846,-0.0747974341
909,0.4063962302,-0.4811990154,-0.0748027851
910,0.3943315589,-0.4691391438,-0.0748075849
911,0.3830553936,-0.4578672922,-0.0748118987
912,0.3725057843,-0.4473215671,-0.0748157828
913,0.3626269567,-0.4374462434,-0.0748192867
914,0.3533686028,-0.4281910559,-0.0748224531
915,0.3446852622,-0.4195105816,-0.0748253194
916,0.3365357833,-0.4113637017,-0.0748279184
917,0.3288828523,-0.4037131311,-0.0748302788
918,0.3216925806,-0.3965250063,-0.0748324257
919,0.3149341422,-0.3897685234,-0.0748343813
920,0.3085794561,-0.3834156211,-0.0748361650
921,0.3026029057,-0.3774406998,-0.0748377942
922,0.2969810912,-0.3718203752,-0.0748392840
923,0.2916926114,-0.3665332593,-0.0748406479
924,0.2867178693,-0.3615597672,-0.0748418980
925,0.2820389005,-0.3568819453,-0.0748430448
926,0.2776392206,-0.3524833185,-0.0748440979
927,0.2735036888,-0.3483487546,-0.0748450658
928,0.2696183868,-0.3444643427,-0.0748459559
929,0.2659705104,-0.3408172855,-0.0748467750
930,0.2625482726,-0.3373958019,-0.0748475293
931,0.2593408167,-0.3341890408,-0.0748482240
932,0.2563381386,-0.3311870028,-0.0748488642
933,0.2535310169,-0.3283804711,-0.0748494542
934,0.2509109498,-0.3257609476,-0.0748499979
935,0.2484700988,-0.3233205977,-0.0748504988
936,0.2462012377,-0.3210521980,-0.0748509603
937,0.2440977065,-0.3189490917,-0.0748513852
938,0.2421533700,-0.3170051461,-0.0748517761
939,0.2403625805,-0.3152147159,-0.0748521354
940,0.2387201437,-0.3135726089,-0.0748524651
941,0.2372212885,-0.3120740558,-0.0748527673
942,0.2358616391,-0.3107146827,-0.0748530437
943,0.2346371900,-0.3094904858,-0.0748532958
944,0.2335442840,-0.3083978090,-0.0748535250
945,0.2325795911,-0.3074333237,-0.0748537327
946,0.2317400907,-0.3065940107,-0.0748539199
947,0.2310230552,-0.3058771430,-0.0748540878
948,0.2304260345,-0.3052802717,-0.0748542372
949,0.2299468436,-0.3048012126,-0.0748543690
950,0.2295835500,-0.3044380338,-0.0748544838
951,0.2293344636,-0.3041890460,-0.0748545825
952,0.2291981272,-0.3040527926,-0.0748546654
953,0.2291733087,-0.3040280418,-0.0748547331
954,0.2292589932,-0.3041137793,-0.0748547860
955,0.2294543779,-0.3043092025,-0.0748548246
956,0.2297588663,-0.3046137153,-0.0748548490
957,0.2301720642,-0.3050269236,-0.0748548595
958,0.2306937763,-0.3055486326,-0.0748548562
959,0.2313240040,-0.3061788434,-0.0748548394
960,0.2320629434,-0.3069177523,-0.0748548090
961,0.2329109843,-0.3077657493,-0.0748547650
962,0.2338687108,-0.3087234182,-0.0748547074
963,0.2349369012,-0.3097915373,-0.0748546361
964,0.2361165301,-0.3109710810,-0.0748545509
965,0.2374087702,-0.3122632217,-0.0748544516
966,0.2388149956,-0.3136693335,-0.0748543379
967,0.2403367857,-0.3151909952,-0.0748542095
968,0.2419759300,-0.3168299959,-0.0748540660
969,0.2437344331,-0.3185883399,-0.0748539069
970,0.2456145218,-0.3204682535,-0.0748537317
971,0.2476186523,-0.3224721922,-0.0748535398
972,0.2497495184,-0.3246028490,-0.0748533306
973,0.2520100608,-0.3268631641,-0.0748531034
974,0.2544034779,-0.3292563351,-0.0748528572
975,0.2569332373,-0.3317858285,-0.0748525912
976,0.2596030887,-0.3344553931,-0.0748523043
977,0.2624170780,-0.3372690736,-0.0748519956
978,0.2653795629,-0.3402312266,-0.0748516637
979,0.2684952304,-0.3433465378,-0.0748513074
980,0.2717691155,-0.3466200406,-0.0748509251
981,0.2752066217,-0.3500571370,-0.0748505153
982,0.2788135438,-0.3536636201,-0.0748500763
983,0.2825960928,-0.3574456989,-0.0748496060
984,0.2865609228,-0.3614100254,-0.0748491025
985,0.2907151609,-0.3655637244,-0.0748485635
986,0.2950664395,-0.3699144259,-0.0748479864
987,0.2996229323,-0.3744703008,-0.0748473685
988,0.3043933929,-0.3792400997,-0.0748467068
989,0.3093871977,-0.3842331957,-0.0748459979
990,0.3146143930,-0.3894596314,-0.0748452383
991,0.3200857463,-0.3949301703,-0.0748444240
992,0.3258128026,-0.4006563532,-0.0748435506
993,0.3318079473,-0.4066505606,-0.0748426134
994,0.3380844739,-0.4129260807,-0.0748416069
995,0.3446566598,-0.4194971851,-0.0748405253
996,0.3515398495,-0.4263792118,-0.0748393623
997,0.3587505461,-0.4335886567,-0.0748381106
998,0.3663065133,-0.4411432757,-0.0748367624
999,0.3742268874,-0.4490621963,-0.0748353089
1000,0.3825323021,-0.4573660425,-0.0748337404
1001,0.3912450266,-0.4660770728,-0.0748320462
1002,0.4003891196,-0.4752193338,-0.0748302142
1003,0.4099906003,-0.4848188313,-0.0748282310
1004,0.4200776393,-0.4949037209,-0.0748260817
1005,0.4306807712,-0.5055045208,-0.0748237496
1006,0.4418331339,-0.5166543498,-0.0748212159
1007,0.4535707346,-0.5283891944,-0.0748184597
1008,0.4659327502,-0.5407482076,-0.0748154574
1009,0.4789618639,-0.5537740464,-0.0748121824
1010,0.4927046449,-0.5675132497,-0.0748086048
1011,0.5072119766,-0.5820166672,-0.0748046906
1012,0.5225395406,-0.5973399422,-0.0748004016
1013,0.5387483653,-0.6135440597,-0.0747956943
1014,0.5559054484,-0.6306959677,-0.0747905193
1015,0.5740844644,-0.6488692956,-0.0747848312
1016,0.5933665709,-0.6681451149,-0.0747785440
1017,0.6138413298,-0.6886129250,-0.0747715952
1018,0.6356077602,-0.7103716611,-0.0747639009
1019,0.6587755460,-0.7335309105,-0.0747553645
1020,0.6834664224,-0.7582122977,-0.0747458753
1021,0.7098157719,-0.7845510775,-0.0747353056
1022,0.7379744635,-0.8126979718,-0.0747235083
1023,0.7681109773,-0.8428212906,-0.0747103133
1024,0.8004138607,-0.8751093850,-0.0746955243
1025,0.8350945736,-0.9097734876,-0.0746789139
1026,0.8723907853,-0.9470510046,-0.0746602193
1027,0.9125701971,-0.9872093335,-0.0746391364
1028,0.9559349747,-1.0305502890,-0.0746153143
1029,1.0028268799,-1.0774152290,-0.0745883491
1030,1.0536331988,-1.1281909772,-0.0745577784
1031,1.1087935625,-1.1833166393,-0.0745230768
1032,1.1688077393,-1.2432913946,-0.0744836553
1033,1.2342444430,-1.3086833090,-0.0744388660
1034,1.3057511207,-1.3801391405,-0.0743880198
1035,1.3840645349,-1.4583949587,-0.0743304237
1036,1.4700216767,-1.5442871327,-0.0742654560
1037,1.5645700652,-1.6387627688,-0.0741927036
1038,1.6687756396,-1.7428878479,-0.0741122083
1039,1.7838249853,-1.8578498836,-0.0740248984
1040,1.9110161211,-1.9849494589,-0.0739333378
1041,2.0517277489,-2.1255707678,-0.0738430189
1042,2.2073494601,-2.2811140449,-0.0737645848
1043,2.3791427431,-2.4528603777,-0.0737176347
1044,2.5679811793,-2.6417183772,-0.0737371979
1045,2.7738824498,-2.8477670461,-0.0738845963
1046,2.9951871509,-3.0694523058,-0.0742651549
1047,3.2271532635,-3.3022086606,-0.0750553971
1048,3.4596278287,-3.5361672433,-0.0765394146
1049,3.6733953164,-3.7525355470,-0.0791402306
1050,3.8350369174,-3.9184245670,-0.0833876496
1051,3.8913824788,-3.9810391932,-0.0896567144
1052,3.7683895602,-3.8657468823,-0.0973573221
1053,3.3868073776,-3.4902407878,-0.1034334103
1054,2.7124975008,-2.8142567338,-0.1017592331
1055,1.8368519225,-1.9249183628,-0.0880664402
1056,1.0115295621,-1.0806952907,-0.0691657286
1057,0.5428311191,-0.6009852626,-0.0581541435
1058,0.6151665225,-0.6749644665,-0.0597979440
1059,1.1999653903,-1.2736788420,-0.0737134517
1060,2.0679518928,-2.1605417095,-0.0925898167
1061,2.9095884941,-3.0128838411,-0.1032953471
1062,3.5105314795,-3.6128628341,-0.1023313546
1063,3.8188639895,-3.9142181135,-0.0953541239
1064,3.8874029589,-3.9752605732,-0.0878576144
1065,3.7972028317,-3.8793143246,-0.0821114929
1066,3.6174661944,-3.6958034393,-0.0783372450
1067,3.3958648479,-3.4719361785,-0.0760713306
1068,3.1616155613,-3.2364155401,-0.0747999788
1069,2.9311725745,-3.0053096356,-0.0741370610
1070,2.7130104679,-2.7868402702,-0.0738298023
1071,2.5109012274,-2.5846243648,-0.0737231374
1072,2.3259677595,-2.3996929774,-0.0737252179
1073,2.1579114717,-2.2316943119,-0.0737828402
1074,2.0057246811,-2.0795904417,-0.0738657607
1075,1.8680940777,-1.9420512443,-0.0739571666
1076,1.7436229153,-1.8176709380,-0.0740480227
1077,1.6309483669,-1.7050821214,-0.0741337545
1078,1.5287990394,-1.6030113539,-0.0742123145
1079,1.4360188897,-1.5103019477,-0.0742830579
1080,1.3515727513,-1.4259188431,-0.0743460917
1081,1.2745422258,-1.3489441266,-0.0744019007
1082,1.2041169350,-1.2785680701,-0.0744511350
1083,1.1395839345,-1.2140784263,-0.0744944918
1084,1.0803168187,-1.1548494710,-0.0745326523
1085,1.0257653132,-1.1003315634,-0.0745662502
1086,0.9754457276,-1.0500415861,-0.0745958585
1087,0.9289324089,-1.0035543950,-0.0746219861
1088,0.8858502045,-0.9604952844,-0.0746450799
1089,0.8458678793,-0.9205334090,-0.0746655297
1090,0.8086924012,-0.8833760749,-0.0746836737
1091,0.7740639977,-0.8487638027,-0.0746998049
1092,0.7417518884,-0.8164660650,-0.0747141766
1093,0.7115506046,-0.7862776124,-0.0747270077
1094,0.6832768150,-0.7580153026,-0.0747384876
1095,0.6567665860,-0.7315153659,-0.0747487799
1096,0.6318730152,-0.7066310417,-0.0747580265
1097,0.6084641845,-0.6832305351,-0.0747663507
1098,0.5864213863,-0.6611952455,-0.0747738592
1099,0.5656375846,-0.6404182298,-0.0747806452
1100,0.5460160766,-0.6208028664,-0.0747867898
1101,0.5274693270,-0.6022616909,-0.0747923639
1102,0.5099179501,-0.5847153798,-0.0747974296
1103,0.4932898204,-0.5680918508,-0.0748020304
1104,0.4775192919,-0.5523255279,-0.0748062360
1105,0.4625465137,-0.5373565912,-0.0748100775
1106,0.4483168270,-0.5231304191,-0.0748135921
1107,0.4347802342,-0.5095970468,-0.0748168127
1108,0.4218909287,-0.4967106969,-0.0748197682
1109,0.4096068805,-0.4844293650,-0.0748224845
1110,0.3978894669,-0.4727144514,-0.0748249845
1111,0.3867031458,-0.4615304343,-0.0748272886
