step,K,U,E
558,0.0414275754,-0.0788582337,-0.0374306583
559,0.0411894722,-0.0786201396,-0.0374306674
560,0.0409584732,-0.0783891494,-0.0374306762
561,0.0407344491,-0.0781651338,-0.0374306847
562,0.0405172751,-0.0779479680,-0.0374306929
563,0.0403068305,-0.0777375313,-0.0374307009
564,0.0401029985,-0.0775337071,-0.0374307085
565,0.0399056666,-0.0773363826,-0.0374307160
566,0.0397147259,-0.0771454490,-0.0374307231
567,0.0395300710,-0.0769608010,-0.0374307300
568,0.0393516003,-0.0767823370,-0.0374307367
569,0.0391792156,-0.0766099588,-0.0374307431
570,0.0390128221,-0.0764435714,-0.0374307494
571,0.0388523280,-0.0762830834,-0.0374307554
572,0.0386976450,-0.0761284061,-0.0374307612
573,0.0385486875,-0.0759794542,-0.0374307667
574,0.0384053731,-0.0758361452,-0.0374307721
575,0.0382676222,-0.0756983995,-0.0374307773
576,0.0381353579,-0.0755661402,-0.0374307824
577,0.0380085062,-0.0754392934,-0.0374307872
578,0.0378869956,-0.0753177874,-0.0374307918
579,0.0377707572,-0.0752015535,-0.0374307963
580,0.0376597246,-0.0750905252,-0.0374308006
581,0.0375538338,-0.0749846386,-0.0374308048
582,0.0374530233,-0.0748838321,-0.0374308088
583,0.0373572337,-0.0747880463,-0.0374308126
584,0.0372664080,-0.0746972243,-0.0374308163
585,0.0371804914,-0.0746113112,-0.0374308198
586,0.0370994310,-0.0745302543,-0.0374308232
587,0.0370231764,-0.0744540029,-0.0374308265
588,0.0369516788,-0.0743825084,-0.0374308296
589,0.0368848918,-0.0743157244,-0.0374308326
590,0.0368227706,-0.0742536061,-0.0374308355
591,0.0367652726,-0.0741961108,-0.0374308382
592,0.0367123568,-0.0741431976,-0.0374308408
593,0.0366639843,-0.0740948276,-0.0374308433
594,0.0366201178,-0.0740509634,-0.0374308456
595,0.0365807217,-0.0740115696,-0.0374308479
596,0.0365457623,-0.0739766123,-0.0374308500
597,0.0365152076,-0.0739460596,-0.0374308520
598,0.0364890271,-0.0739198810,-0.0374308539
599,0.0364671920,-0.0738980477,-0.0374308557
600,0.0364496752,-0.0738805325,-0.0374308574
601,0.0364364510,-0.0738673099,-0.0374308589
602,0.0364274954,-0.0738583558,-0.0374308604
603,0.0364227859,-0.0738536477,-0.0374308618
604,0.0364223015,-0.0738531645,-0.0374308630
605,0.0364260227,-0.0738568869,-0.0374308642
606,0.0364339314,-0.0738647967,-0.0374308653
607,0.0364460111,-0.0738768773,-0.0374308662
608,0.0364622467,-0.0738931137,-0.0374308671
609,0.0364826243,-0.0739134921,-0.0374308678
610,0.0365071317,-0.0739380002,-0.0374308685
611,0.0365357580,-0.0739666271,-0.0374308691
612,0.0365684937,-0.0739993632,-0.0374308696
613,0.0366053305,-0.0740362005,-0.0374308700
614,0.0366462617,-0.0740771320,-0.0374308703
615,0.0366912819,-0.0741221524,-0.0374308705
616,0.0367403870,-0.0741712575,-0.0374308706
617,0.0367935742,-0.0742244447,-0.0374308706
618,0.0368508420,-0.0742817125,-0.0374308705
619,0.0369121906,-0.0743430609,-0.0374308703
620,0.0369776209,-0.0744084910,-0.0374308701
621,0.0370471358,-0.0744780055,-0.0374308697
622,0.0371207390,-0.0745516083,-0.0374308693
623,0.0371984358,-0.0746293045,-0.0374308688
624,0.0372802327,-0.0747111008,-0.0374308681
625,0.0373661376,-0.0747970050,-0.0374308674
626,0.0374561598,-0.0748870264,-0.0374308666
627,0.0375503097,-0.0749811754,-0.0374308657
628,0.0376485993,-0.0750794640,-0.0374308647
629,0.0377510418,-0.0751819054,-0.0374308637
630,0.0378576517,-0.0752885142,-0.0374308625
631,0.0379684451,-0.0753993063,-0.0374308612
632,0.0380834391,-0.0755142990,-0.0374308598
633,0.0382026527,-0.0756335110,-0.0374308584
634,0.0383261057,-0.0757569625,-0.0374308568
635,0.0384538196,-0.0758846748,-0.0374308551
636,0.0385858175,-0.0760166709,-0.0374308534
637,0.0387221236,-0.0761529751,-0.0374308515
638,0.0388627637,-0.0762936133,-0.0374308496
639,0.0390077650,-0.0764386126,-0.0374308475
640,0.0391571563,-0.0765880017,-0.0374308454
641,0.0393109678,-0.0767418109,-0.0374308431
642,0.0394692312,-0.0769000719,-0.0374308407
643,0.0396319799,-0.0770628181,-0.0374308382
644,0.0397992486,-0.0772300842,-0.0374308356
645,0.0399710738,-0.0774019067,-0.0374308329
646,0.0401474936,-0.0775783237,-0.0374308301
647,0.0403285476,-0.0777593748,-0.0374308272
648,0.0405142773,-0.0779451014,-0.0374308241
649,0.0407047257,-0.0781355466,-0.0374308209
650,0.0408999376,-0.0783307552,-0.0374308176
651,0.0410999596,-0.0785307738,-0.0374308142
652,0.0413048400,-0.0787356507,-0.0374308107
653,0.0415146291,-0.0789454361,-0.0374308070
654,0.0417293789,-0.0791601821,-0.0374308032
655,0.0419491434,-0.0793799427,-0.0374307992
656,0.0421739786,-0.0796047738,-0.0374307951
657,0.0424039425,-0.0798347334,-0.0374307909
658,0.0426390949,-0.0800698814,-0.0374307865
659,0.0428794980,-0.0803102800,-0.0374307820
660,0.0431252161,-0.0805559934,-0.0374307773
661,0.0433763154,-0.0808070879,-0.0374307725
662,0.0436328648,-0.0810636323,-0.0374307675
663,0.0438949351,-0.0813256975,-0.0374307623
664,0.0441625998,-0.0815933568,-0.0374307570
665,0.0444359344,-0.0818666859,-0.0374307515
666,0.0447150174,-0.0821457632,-0.0374307458
667,0.0449999294,-0.0824306694,-0.0374307399
668,0.0452907539,-0.0827214878,-0.0374307339
669,0.0455875771,-0.0830183047,-0.0374307277
670,0.0458904877,-0.0833212089,-0.0374307212
671,0.0461995776,-0.0836302921,-0.0374307146
672,0.0465149413,-0.0839456490,-0.0374307077
673,0.0468366766,-0.0842673773,-0.0374307006
674,0.0471648843,-0.0845955776,-0.0374306933
675,0.0474996683,-0.0849303541,-0.0374306858
676,0.0478411360,-0.0852718140,-0.0374306780
677,0.0481893980,-0.0856200680,-0.0374306700
678,0.0485445685,-0.0859752302,-0.0374306618
679,0.0489067653,-0.0863374185,-0.0374306532
680,0.0492761099,-0.0867067544,-0.0374306444
681,0.0496527278,-0.0870833632,-0.0374306354
682,0.0500367482,-0.0874673742,-0.0374306260
683,0.0504283047,-0.0878589210,-0.0374306164
684,0.0508275348,-0.0882581412,-0.0374306064
685,0.0512345807,-0.0886651769,-0.0374305961
686,0.0516495891,-0.0890801746,-0.0374305855
687,0.0520727110,-0.0895032856,-0.0374305746
688,0.0525041028,-0.0899346661,-0.0374305633
689,0.0529439255,-0.0903744771,-0.0374305516
690,0.0533923455,-0.0908228851,-0.0374305396
691,0.0538495345,-0.0912800616,-0.0374305271
692,0.0543156697,-0.0917461841,-0.0374305143
693,0.0547909343,-0.0922214354,-0.0374305011
694,0.0552755173,-0.0927060047,-0.0374304874
695,0.0557696139,-0.0932000871,-0.0374304732
696,0.0562734257,-0.0937038843,-0.0374304586
697,0.0567871611,-0.0942176047,-0.0374304435
698,0.0573110355,-0.0947414634,-0.0374304280
699,0.0578452712,-0.0952756830,-0.0374304118
700,0.0583900981,-0.0958204933,-0.0374303952
701,0.0589457541,-0.0963761320,-0.0374303780
702,0.0595124848,-0.0969428449,-0.0374303601
703,0.0600905444,-0.0975208861,-0.0374303417
704,0.0606801958,-0.0981105185,-0.0374303227
705,0.0612817109,-0.0987120139,-0.0374303029
706,0.0618953711,-0.0993256537,-0.0374302825
707,0.0625214677,-0.0999517291,-0.0374302614
708,0.0631603021,-0.1005905416,-0.0374302395
709,0.0638121863,-0.1012424032,-0.0374302168
710,0.0644774438,-0.1019076371,-0.0374301934
711,0.0651564092,-0.1025865782,-0.0374301690
712,0.0658494295,-0.1032795734,-0.0374301438
713,0.0665568643,-0.1039869820,-0.0374301177
714,0.0672790863,-0.1047091769,-0.0374300906
715,0.0680164817,-0.1054465442,-0.0374300625
716,0.0687694516,-0.1061994849,-0.0374300334
717,0.0695384116,-0.1069684146,-0.0374300031
718,0.0703237931,-0.1077537648,-0.0374299717
719,0.0711260441,-0.1085559832,-0.0374299391
720,0.0719456295,-0.1093755347,-0.0374299052
721,0.0727830323,-0.1102129023,-0.0374298700
722,0.0736387542,-0.1110685876,-0.0374298334
723,0.0745133165,-0.1119431120,-0.0374297954
724,0.0754072614,-0.1128370173,-0.0374297559
725,0.0763211524,-0.1137508672,-0.0374297148
726,0.0772555758,-0.1146852478,-0.0374296720
727,0.0782111418,-0.1156407692,-0.0374296274
728,0.0791884852,-0.1166180662,-0.0374295810
729,0.0801882675,-0.1176178002,-0.0374295327
730,0.0812111772,-0.1186406596,-0.0374294823
731,0.0822579323,-0.1196873621,-0.0374294298
732,0.0833292807,-0.1207586558,-0.0374293751
733,0.0844260026,-0.1218553206,-0.0374293180
734,0.0855489120,-0.1229781704,-0.0374292584
735,0.0866988581,-0.1241280542,-0.0374291961
736,0.0878767276,-0.1253058587,-0.0374291311
737,0.0890834466,-0.1265125099,-0.0374290632
738,0.0903199829,-0.1277489752,-0.0374289922
739,0.0915873480,-0.1290162660,-0.0374289180
740,0.0928865998,-0.1303154400,-0.0374288403
741,0.0942188449,-0.1316476038,-0.0374287590
742,0.0955852418,-0.1330139156,-0.0374286738
743,0.0969870038,-0.1344155883,-0.0374285846
744,0.0984254016,-0.1358538927,-0.0374284911
745,0.0999017676,-0.1373301606,-0.0374283930
746,0.1014174989,-0.1388457889,-0.0374282901
747,0.1029740612,-0.1404022432,-0.0374281820
748,0.1045729935,-0.1420010620,-0.0374280685
749,0.1062159119,-0.1436438612,-0.0374279493
750,0.1079045150,-0.1453323389,-0.0374278239
751,0.1096405884,-0.1470682804,-0.0374276920
752,0.1114260109,-0.1488535641,-0.0374275531
753,0.1132627602,-0.1506901670,-0.0374274069
754,0.1151529189,-0.1525801716,-0.0374272528
755,0.1170986821,-0.1545257723,-0.0374270902
756,0.1191023644,-0.1565292831,-0.0374269188
757,0.1211664079,-0.1585931456,-0.0374267377
758,0.1232933911,-0.1607199376,-0.0374265465
759,0.1254860382,-0.1629123824,-0.0374263443
760,0.1277472289,-0.1651733593,-0.0374261304
761,0.1300800098,-0.1675059137,-0.0374259039
762,0.1324876059,-0.1699132700,-0.0374256641
763,0.1349734338,-0.1723988436,-0.0374254098
764,0.1375411153,-0.1749662553,-0.0374251400
765,0.1401944927,-0.1776193464,-0.0374248537
766,0.1429376453,-0.1803621948,-0.0374245494
767,0.1457749074,-0.1831991334,-0.0374242260
768,0.1487108877,-0.1861347694,-0.0374238817
769,0.1517504904,-0.1891740056,-0.0374235152
770,0.1548989389,-0.1923220634,-0.0374231245
771,0.1581618007,-0.1955845084,-0.0374227077
772,0.1615450155,-0.1989672782,-0.0374222627
773,0.1650549251,-0.2024767123,-0.0374217872
774,0.1686983073,-0.2061195860,-0.0374212787
775,0.1724824117,-0.2099031460,-0.0374207343
776,0.1764150003,-0.2138351514,-0.0374201510
777,0.1805043912,-0.2179239166,-0.0374195254
778,0.1847595069,-0.2221783608,-0.0374188538
779,0.1891899280,-0.2266080602,-0.0374181321
780,0.1938059516,-0.2312233075,-0.0374173558
781,0.1986186563,-0.2360351762,-0.0374165199
782,0.2036399737,-0.2410555926,-0.0374156189
783,0.2088827674,-0.2462974143,-0.0374146468
784,0.2143609212,-0.2517745180,-0.0374135968
785,0.2200894349,-0.2575018964,-0.0374124615
786,0.2260845330,-0.2634957656,-0.0374112325
787,0.2323637828,-0.2697736838,-0.0374099009
788,0.2389462273,-0.2763546838,-0.0374084565
789,0.2458525315,-0.2832594195,-0.0374068880
790,0.2531051453,-0.2905103283,-0.0374051830
791,0.2607284850,-0.2981318127,-0.0374033277
792,0.2687491335,-0.3061504403,-0.0374013068
793,0.2771960636,-0.3145951671,-0.0373991035
794,0.2861008853,-0.3234975844,-0.0373966991
795,0.2954981193,-0.3328921923,-0.0373940730
796,0.3054254995,-0.3428167022,-0.0373912027
797,0.3159243065,-0.3533123702,-0.0373880637
798,0.3270397334,-0.3644243626,-0.0373846291
799,0.3388212846,-0.3762021550,-0.0373808704
800,0.3513232085,-0.3886999656,-0.0373767571
801,0.3646049610,-0.4019772238,-0.0373722628
802,0.3787316941,-0.4160990387,-0.0373673446
803,0.3937747620,-0.4311367386,-0.0373619766
804,0.4098122256,-0.4471683561,-0.0373561306
805,0.4269293306,-0.4642791154,-0.0373497848
806,0.4452189178,-0.4825618463,-0.0373429285
807,0.4647817009,-0.5021172708,-0.0373355699
808,0.4857263180,-0.5230540643,-0.0373277463
809,0.5081690128,-0.5454885539,-0.0373195411
810,0.5322327361,-0.5695438427,-0.0373111065
811,0.5580453532,-0.5953480523,-0.0373026991
812,0.5857364992,-0.6230312295,-0.0372947303
813,0.6154324068,-0.6527202476,-0.0372878407
814,0.6472477162,-0.6845307262,-0.0372830100
815,0.6812728227,-0.7185545374,-0.0372817147
816,0.7175546579,-0.7548408175,-0.0372861596
817,0.7560678679,-0.7933674765,-0.0372996086
818,0.7966720475,-0.8339989024,-0.0373268549
819,0.8390489527,-0.8764238232,-0.0373748705
820,0.8826114322,-0.9200650996,-0.0374536675
821,0.9263734805,-0.9639508336,-0.0375773531
822,0.9687692304,-1.0065344464,-0.0377652160
823,1.0074102935,-1.0454526292,-0.0380423357
824,1.0387811684,-1.0772196272,-0.0384384588
825,1.0579027690,-1.0968852390,-0.0389824700
826,1.0580648265,-1.0977523830,-0.0396875565
827,1.0308678236,-1.0713878007,-0.0405199771
828,0.9670431737,-1.0083895204,-0.0413463467
829,0.8587757740,-0.9006474192,-0.0418716452
830,0.7042376031,-0.7458664947,-0.0416288916
831,0.5140604573,-0.5542111051,-0.0401506478
832,0.3168067862,-0.3542292184,-0.0374224322
833,0.1571653580,-0.1915368013,-0.0343714433
834,0.0814525429,-0.1141038243,-0.0326512814
835,0.1148411353,-0.1482272392,-0.0333861038
836,0.2466444047,-0.2827254167,-0.0360810120
837,0.4367409022,-0.4758596629,-0.0391187607
838,0.6372454169,-0.6784164126,-0.0411709957
839,0.8118779788,-0.8537703457,-0.0418923668
840,0.9428373618,-0.9844653220,-0.0416279601
841,1.0275209712,-1.0684027814,-0.0408818101
842,1.0719056304,-1.1119330118,-0.0400273814
843,1.0850474354,-1.1243071557,-0.0392597203
844,1.0758853041,-1.1145324383,-0.0386471342
845,1.0518842769,-1.0900755523,-0.0381912755
846,1.0187372700,-1.0566045886,-0.0378673186
847,0.9805422777,-1.0181870855,-0.0376448078
848,0.9401281825,-0.9776245598,-0.0374963773
849,0.8993794031,-0.9367797041,-0.0374003010
850,0.8595058686,-0.8968462686,-0.0373404000
851,0.8212491499,-0.8585542146,-0.0373050647
852,0.7850325246,-0.8223186775,-0.0372861529
853,0.7510670976,-0.7883451367,-0.0372780392
854,0.7194254314,-0.7567023090,-0.0372768777
855,0.6900919461,-0.7273720076,-0.0372800615
856,0.6629970445,-0.7002828819,-0.0372858374
857,0.6380399821,-0.6753330188,-0.0372930367
858,0.6151040196,-0.6524049087,-0.0373008890
859,0.5940663205,-0.6313752152,-0.0373088948
860,0.5748042863,-0.6121210233,-0.0373167369
861,0.5571994949,-0.5945237166,-0.0373242216
862,0.5411400331,-0.5784712703,-0.0373312372
863,0.5265217677,-0.5638594937,-0.0373377260
864,0.5132489209,-0.5505925869,-0.0373436660
865,0.5012342020,-0.5385832594,-0.0373490574
866,0.4903986616,-0.5277525757,-0.0373539141
867,0.4806713854,-0.5180296430,-0.0373582577
868,0.4719890999,-0.5093512137,-0.0373621138
869,0.4642957438,-0.5016612529,-0.0373655091
870,0.4575420354,-0.4949105053,-0.0373684699
871,0.4516850583,-0.4890560792,-0.0373710209
872,0.4466878785,-0.4840610629,-0.0373731844
873,0.4425192006,-0.4798941808,-0.0373749802
874,0.4391530671,-0.4765294922,-0.0373764251
875,0.4365686041,-0.4739461370,-0.0373775329
876,0.4347498132,-0.4721281276,-0.0373783144
877,0.4336854107,-0.4710641879,-0.0373787772
878,0.4333687130,-0.4707476388,-0.0373789259
879,0.4337975685,-0.4711763304,-0.0373787619
880,0.4349743360,-0.4723526195,-0.0373782835
881,0.4369059085,-0.4742833946,-0.0373774862
882,0.4396037834,-0.4769801454,-0.0373763621
883,0.4430841795,-0.4804590797,-0.0373749003
884,0.4473681999,-0.4847412867,-0.0373730868
885,0.4524820427,-0.4898529474,-0.0373709047
886,0.4584572572,-0.4958255913,-0.0373683341
887,0.4653310472,-0.5026963997,-0.0373653524
888,0.4731466169,-0.5105085519,-0.0373619349
889,0.4819535561,-0.5193116113,-0.0373580552
890,0.4918082558,-0.5291619422,-0.0373536864
891,0.5027743423,-0.5401231454,-0.0373488032
892,0.5149231059,-0.5522664898,-0.0373433839
893,0.5283338935,-0.5656713086,-0.0373374151
894,0.5430944117,-0.5804253089,-0.0373308972
895,0.5593008641,-0.5966247175,-0.0373238534
896,0.5770578070,-0.6143741499,-0.0373163429
897,0.5964775522,-0.6337860324,-0.0373084802
898,0.6176788618,-0.6549793250,-0.0373004632
899,0.6407845621,-0.6780771772,-0.0372926151
900,0.6659175248,-0.7032029698,-0.0372854450
901,0.6931942095,-0.7304739466,-0.0372797371
902,0.7227145838,-0.7599912645,-0.0372766807
903,0.7545466988,-0.7918247584,-0.0372780596
904,0.7887034185,-0.8259899439,-0.0372865254
905,0.8251077059,-0.8624136951,-0.0373059892
906,0.8635413702,-0.9008835407,-0.0373421704
907,0.9035702157,-0.9409735599,-0.0374033442
908,0.9444362179,-0.9819375201,-0.0375013022
909,0.9849051745,-1.0225576345,-0.0376524600
910,1.0230577210,-1.0609365423,-0.0378788213
911,1.0560162768,-1.0942242850,-0.0382080082
912,1.0796182367,-1.1182887755,-0.0386705388
913,1.0880917337,-1.1273824598,-0.0392907261
914,1.0738895836,-1.1139547053,-0.0400651216
915,1.0280182994,-1.0689396269,-0.0409213275
916,0.9414577917,-0.9831150130,-0.0416572213
917,0.8084568655,-0.8503477971,-0.0418909316
918,0.6321335612,-0.6732496342,-0.0411160730
919,0.4310834861,-0.4700880008,-0.0390045147
920,0.2423744295,-0.2783175641,-0.0359431345
921,0.1141024215,-0.1474009346,-0.0332985131
922,0.0855732838,-0.1182452351,-0.0326719513
923,0.1658956633,-0.2003820229,-0.0344863596
924,0.3284937812,-0.3660545765,-0.0375607953
925,0.5265851209,-0.5668345826,-0.0402494617
926,0.7159208322,-0.7575896165,-0.0416687843
927,0.8687399641,-0.9106059304,-0.0418659663
928,0.9750994543,-1.0164166048,-0.0413171505
929,1.0372317870,-1.0777160389,-0.0404842520
930,1.0631098245,-1.1027643396,-0.0396545150
931,1.0620119086,-1.1009675144,-0.0389556058
932,1.0422813900,-1.0806995544,-0.0384181644
933,1.0105549967,-1.0485827044,-0.0380277077
934,0.9717435026,-1.0094985197,-0.0377550170
935,0.9293070231,-0.9668774530,-0.0375704299
936,0.8855921452,-0.9230412311,-0.0374490859
937,0.8421345172,-0.8795064423,-0.0373719251
938,0.7998989114,-0.8372239454,-0.0373250340
939,0.7594578696,-0.7967564193,-0.0372985497
940,0.7211197597,-0.7584053695,-0.0372856098
941,0.6850184278,-0.7222999274,-0.0372814997
942,0.6511749622,-0.6884579725,-0.0372830103
943,0.6195397349,-0.6568277102,-0.0372879753
944,0.5900207178,-0.6273156621,-0.0372949442
945,0.5625023528,-0.5998053086,-0.0373029559
946,0.5368579631,-0.5741693449,-0.0373113818
947,0.5129577794,-0.5502775986,-0.0373198191
948,0.4906740004,-0.5280020176,-0.0373280172
949,0.4698838613,-0.5072196888,-0.0373358275
950,0.4504713753,-0.4878145448,-0.0373431695
951,0.4323281988,-0.4696782061,-0.0373500073
952,0.4153539268,-0.4527102610,-0.0373563343
953,0.3994560278,-0.4368181893,-0.0373621616
954,0.3845495562,-0.4219170678,-0.0373675116
955,0.3705567374,-0.4079291502,-0.0373724128
956,0.3574064863,-0.3947833827,-0.0373768965
957,0.3450339012,-0.3824148962,-0.0373809950
958,0.3333797583,-0.3707644983,-0.0373847400
959,0.3223900229,-0.3597781847,-0.0373881619
960,0.3120153865,-0.3494066759,-0.0373912893
961,0.3022108363,-0.3396049853,-0.0373941490
962,0.2929352562,-0.3303320215,-0.0373967653
963,0.2841510630,-0.3215502239,-0.0373991609
964,0.2758238740,-0.3132252300,-0.0374013561
965,0.2679222056,-0.3053255751,-0.0374033695
966,0.2604172008,-0.2978224188,-0.0374052179
967,0.2532823829,-0.2906892996,-0.0374069166
968,0.2464934334,-0.2839019128,-0.0374084794
969,0.2400279920,-0.2774379106,-0.0374099185
970,0.2338654767,-0.2712767219,-0.0374112452
971,0.2279869211,-0.2653993907,-0.0374124696
972,0.2223748285,-0.2597884293,-0.0374136008
973,0.2170130405,-0.2544276874,-0.0374146469
974,0.2118866180,-0.2493022334,-0.0374156154
975,0.2069817346,-0.2443982476,-0.0374165130
976,0.2022855797,-0.2397029255,-0.0374173458
977,0.1977862718,-0.2352043909,-0.0374181191
978,0.1934727789,-0.2308916170,-0.0374188381
979,0.1893348484,-0.2267543554,-0.0374195070
980,0.1853629413,-0.2227830714,-0.0374201302
981,0.1815481746,-0.2189688857,-0.0374207111
982,0.1778822677,-0.2153035210,-0.0374212532
983,0.1743574947,-0.2117792543,-0.0374217596
984,0.1709666399,-0.2083888729,-0.0374222331
985,0.1677029584,-0.2051256345,-0.0374226760
986,0.1645601399,-0.2019832309,-0.0374230909
987,0.1615322751,-0.1989557549,-0.0374234798
988,0.1586138257,-0.1960376703,-0.0374238446
989,0.1557995969,-0.1932237840,-0.0374241871
990,0.1530847120,-0.1905092209,-0.0374245089
991,0.1504645892,-0.1878894007,-0.0374248115
992,0.1479349206,-0.1853600168,-0.0374250962
993,0.1454916525,-0.1829170169,-0.0374253644
994,0.1431309679,-0.1805565850,-0.0374256171
995,0.1408492698,-0.1782751253,-0.0374258554
996,0.1386431662,-0.1760692465,-0.0374260804
997,0.1365094561,-0.1739357488,-0.0374262928
998,0.1344451170,-0.1718716105,-0.0374264935
999,0.1324472929,-0.1698739761,-0.0374266832
1000,0.1305132831,-0.1679401459,-0.0374268628
1001,0.1286405328,-0.1660675656,-0.0374270328
1002,0.1268266231,-0.1642538169,-0.0374271938
1003,0.1250692629,-0.1624966094,-0.0374273465
1004,0.1233662806,-0.1607937718,-0.0374274912
1005,0.1217156168,-0.1591432453,-0.0374276286
1006,0.1201153173,-0.1575430763,-0.0374277590
1007,0.1185635272,-0.1559914100,-0.0374278828
1008,0.1170584842,-0.1544864847,-0.0374280006
1009,0.1155985138,-0.1530266263,-0.0374281125
1010,0.1141820239,-0.1516102429,-0.0374282190
1011,0.1128074998,-0.1502358201,-0.0374283203
1012,0.1114735002,-0.1489019170,-0.0374284168
1013,0.1101786527,-0.1476071614,-0.0374285087
1014,0.1089216501,-0.1463502463,-0.0374285963
1015,0.1077012466,-0.1451299264,-0.0374286798
1016,0.1065162549,-0.1439450143,-0.0374287594
1017,0.1053655423,-0.1427943777,-0.0374288354
1018,0.1042480284,-0.1416769363,-0.0374289079
1019,0.1031626822,-0.1405916593,-0.0374289771
1020,0.1021085190,-0.1395375623,-0.0374290432
1021,0.1010845989,-0.1385137053,-0.0374291064
1022,0.1000900235,-0.1375191903,-0.0374291668
1023,0.0991239346,-0.1365531591,-0.0374292245
1024,0.0981855118,-0.1356147915,-0.0374292797
1025,0.0972739707,-0.1347033031,-0.0374293324
1026,0.0963885609,-0.1338179439,-0.0374293829
1027,0.0955285650,-0.1329579962,-0.0374294312
1028,0.0946932962,-0.1321227736,-0.0374294775
1029,0.0938820973,-0.1313116190,-0.0374295217
1030,0.0930943395,-0.1305239036,-0.0374295641
1031,0.0923294205,-0.1297590252,-0.0374296047
1032,0.0915867639,-0.1290164074,-0.0374296435
1033,0.0908658175,-0.1282954982,-0.0374296807
1034,0.0901660527,-0.1275957691,-0.0374297164
1035,0.0894869632,-0.1269167137,-0.0374297505
1036,0.0888280638,-0.1262578471,-0.0374297832
1037,0.0881888902,-0.1256187048,-0.0374298146
1038,0.0875689973,-0.1249988419,-0.0374298446
1039,0.0869679589,-0.1243978323,-0.0374298733
1040,0.0863853670,-0.1238152679,-0.0374299009
1041,0.0858208306,-0.1232507578,-0.0374299273
1042,0.0852739754,-0.1227039279,-0.0374299525
1043,0.0847444430,-0.1221744197,-0.0374299767
1044,0.0842318904,-0.1216618848,-0.0374299944
1045,0.0837359893,-0.1211660058,-0.0374300165
1046,0.0832564256,-0.1206864634,-0.0374300377
1047,0.0827928990,-0.1202229570,-0.0374300580
1048,0.0823451221,-0.1197751995,-0.0374300774
1049,0.0819128205,-0.1193429164,-0.0374300959
1050,0.0814957319,-0.1189258455,-0.0374301136
1051,0.0810936062,-0.1185237367,-0.0374301305
1052,0.0807062043,-0.1181363509,-0.0374301466
1053,0.0803332987,-0.1177634607,-0.0374301619
1054,0.0799746725,-0.1174048491,-0.0374301766
1055,0.0796301191,-0.1170603096,-0.0374301905
1056,0.0792994422,-0.1167296459,-0.0374302037
1057,0.0789824554,-0.1164126717,-0.0374302162
1058,0.0786789818,-0.1161092100,-0.0374302281
1059,0.0783888539,-0.1158190933,-0.0374302394
1060,0.0781119132,-0.1155421632,-0.0374302500
1061,0.0778480101,-0.1152782702,-0.0374302601
1062,0.0775970037,-0.1150272732,-0.0374302695
1063,0.0773587616,-0.1147890399,-0.0374302784
1064,0.0771331594,-0.1145634461,-0.0374302867
1065,0.0769200813,-0.1143503757,-0.0374302944
1066,0.0767194190,-0.1141497207,-0.0374303016
1067,0.0765310723,-0.1139613806,-0.0374303083
1068,0.0763549486,-0.1137852630,-0.0374303144
1069,0.0761909627,-0.1136212827,-0.0374303200
1070,0.0760390370,-0.1134693622,-0.0374303251
1071,0.0758991014,-0.1133294312,-0.0374303297
1072,0.0757710928,-0.1132014266,-0.0374303338
1073,0.0756549554,-0.1130852928,-0.0374303374
1074,0.0755506405,-0.1129809810,-0.0374303405
1075,0.0754581064,-0.1128884496,-0.0374303432
1076,0.0753773186,-0.1128076639,-0.0374303453
1077,0.0753082495,-0.1127385965,-0.0374303469
1078,0.0752508783,-0.1126812265,-0.0374303481
1079,0.0752051914,-0.1126355402,-0.0374303488
1080,0.0751711819,-0.1126015309,-0.0374303490
1081,0.0751488499,-0.1125791986,-0.0374303487
1082,0.0751382025,-0.1125685505,-0.0374303480
1083,0.0751392537,-0.1125696005,-0.0374303467
1084,0.0751520246,-0.1125823696,-0.0374303450
1085,0.0751765433,-0.1126068860,-0.0374303427
1086,0.0752128448,-0.1126431848,-0.0374303400
1087,0.0752609715,-0.1126913083,-0.0374303368
1088,0.0753209729,-0.1127513060,-0.0374303330
1089,0.0753929060,-0.1128232348,-0.0374303288
1090,0.0754768348,-0.1129071588,-0.0374303240
1091,0.0755728312,-0.1130031500,-0.0374303187
1092,0.0756809746,-0.1131112875,-0.0374303129
1093,0.0758013521,-0.1132316586,-0.0374303065
1094,0.0759340586,-0.1133643582,-0.0374302995
1095,0.0760791973,-0.1135094894,-0.0374302920
1096,0.0762368795,-0.1136671634,-0.0374302839
1097,0.0764072247,-0.1138374999,-0.0374302752
1098,0.0765903612,-0.1140206272,-0.0374302659
1099,0.0767864261,-0.1142166821,-0.0374302560
1100,0.0769955653,-0.1144258107,-0.0374302454
1101,0.0772179341,-0.1146481683,-0.0374302342
1102,0.0774536973,-0.1148839196,-0.0374302223
1103,0.0777030294,-0.1151332391,-0.0374302097
1104,0.0779661149,-0.1153963113,-0.0374301964
1105,0.0782431488,-0.1156733312,-0.0374301823
1106,0.0785343367,-0.1159645042,-0.0374301675
1107,0.0788398952,-0.1162700471,-0.0374301519
1108,0.0791600523,-0.1165901878,-0.0374301354
1109,0.0794950479,-0.1169251660,-0.0374301181
1110,0.0798451339,-0.1172752338,-0.0374301000
1111,0.0802105749,-0.1176406558,-0.0374300809
1112,0.0805916487,-0.1180217096,-0.0374300609
