step,K,U,E
1023,0.7681109773,-0.8428212906,-0.0747103133
1024,0.8004138607,-0.8751093850,-0.0746955243
1025,0.8350945736,-0.9097734876,-0.0746789139
1026,0.8723907853,-0.9470510046,-0.0746602193
1027,0.9125701971,-0.9872093335,-0.0746391364
1028,0.9559349747,-1.0305502890,-0.0746153143
1029,1.0028268799,-1.0774152290,-0.0745883491
1030,1.0536331988,-1.1281909772,-0.0745577784
1031,1.1087935625,-1.1833166393,-0.0745230768
1032,1.1688077393,-1.2432913946,-0.0744836553
1033,1.2342444430,-1.3086833090,-0.0744388660
1034,1.3057511207,-1.3801391405,-0.0743880198
1035,1.3840645349,-1.4583949587,-0.0743304237
1036,1.4700216767,-1.5442871327,-0.0742654560
1037,1.5645700652,-1.6387627688,-0.0741927036
1038,1.6687756396,-1.7428878479,-0.0741122083
1039,1.7838249853,-1.8578498836,-0.0740248984
1040,1.9110161211,-1.9849494589,-0.0739333378
1041,2.0517277489,-2.1255707678,-0.0738430189
1042,2.2073494601,-2.2811140449,-0.0737645848
1043,2.3791427431,-2.4528603777,-0.0737176347
1044,2.5679811793,-2.6417183772,-0.0737371979
1045,2.7738824498,-2.8477670461,-0.0738845963
1046,2.9951871509,-3.0694523058,-0.0742651549
1047,3.2271532635,-3.3022086606,-0.0750553971
1048,3.4596278287,-3.5361672433,-0.0765394146
1049,3.6733953164,-3.7525355470,-0.0791402306
1050,3.8350369174,-3.9184245670,-0.0833876496
1051,3.8913824788,-3.9810391932,-0.0896567144
1052,3.7683895602,-3.8657468823,-0.0973573221
1053,3.3868073776,-3.4902407878,-0.1034334103
1054,2.7124975008,-2.8142567338,-0.1017592331
1055,1.8368519225,-1.9249183628,-0.0880664402
1056,1.0115295621,-1.0806952907,-0.0691657286
1057,0.5428311191,-0.6009852626,-0.0581541435
1058,0.6151665225,-0.6749644665,-0.0597979440
1059,1.1999653903,-1.2736788420,-0.0737134517
1060,2.0679518928,-2.1605417095,-0.0925898167
1061,2.9095884941,-3.0128838411,-0.1032953471
1062,3.5105314795,-3.6128628341,-0.1023313546
1063,3.8188639895,-3.9142181135,-0.0953541239
1064,3.8874029589,-3.9752605732,-0.0878576144
1065,3.7972028317,-3.8793143246,-0.0821114929
1066,3.6174661944,-3.6958034393,-0.0783372450
1067,3.3958648479,-3.4719361785,-0.0760713306
1068,3.1616155613,-3.2364155401,-0.0747999788
1069,2.9311725745,-3.0053096356,-0.0741370610
1070,2.7130104679,-2.7868402702,-0.0738298023
1071,2.5109012274,-2.5846243648,-0.0737231374
1072,2.3259677595,-2.3996929774,-0.0737252179
1073,2.1579114717,-2.2316943119,-0.0737828402
1074,2.0057246811,-2.0795904417,-0.0738657607
1075,1.8680940777,-1.9420512443,-0.0739571666
1076,1.7436229153,-1.8176709380,-0.0740480227
1077,1.6309483669,-1.7050821214,-0.0741337545
1078,1.5287990394,-1.6030113539,-0.0742123145
1079,1.4360188897,-1.5103019477,-0.0742830579
1080,1.3515727513,-1.4259188431,-0.0743460917
1081,1.2745422258,-1.3489441266,-0.0744019007
1082,1.2041169350,-1.2785680701,-0.0744511350
1083,1.1395839345,-1.2140784263,-0.0744944918
1084,1.0803168187,-1.1548494710,-0.0745326523
1085,1.0257653132,-1.1003315634,-0.0745662502
1086,0.9754457276,-1.0500415861,-0.0745958585
1087,0.9289324089,-1.0035543950,-0.0746219861
1088,0.8858502045,-0.9604952844,-0.0746450799
1089,0.8458678793,-0.9205334090,-0.0746655297
1090,0.8086924012,-0.8833760749,-0.0746836737
1091,0.7740639977,-0.8487638027,-0.0746998049
1092,0.7417518884,-0.8164660650,-0.0747141766
1093,0.7115506046,-0.7862776124,-0.0747270077
1094,0.6832768150,-0.7580153026,-0.0747384876
1095,0.6567665860,-0.7315153659,-0.0747487799
1096,0.6318730152,-0.7066310417,-0.0747580265
1097,0.6084641845,-0.6832305351,-0.0747663507
1098,0.5864213863,-0.6611952455,-0.0747738592
1099,0.5656375846,-0.6404182298,-0.0747806452
1100,0.5460160766,-0.6208028664,-0.0747867898
1101,0.5274693270,-0.6022616909,-0.0747923639
1102,0.5099179501,-0.5847153798,-0.0747974296
1103,0.4932898204,-0.5680918508,-0.0748020304
1104,0.4775192919,-0.5523255279,-0.0748062360
1105,0.4625465137,-0.5373565912,-0.0748100775
1106,0.4483168270,-0.5231304191,-0.0748135921
1107,0.4347802342,-0.5095970468,-0.0748168127
1108,0.4218909287,-0.4967106969,-0.0748197682
1109,0.4096068805,-0.4844293650,-0.0748224845
1110,0.3978894669,-0.4727144514,-0.0748249845
1111,0.3867031458,-0.4615304343,-0.0748272886
1112,0.3760151639,-0.4508445789,-0.0748294150
1113,0.3657952976,-0.4406266776,-0.0748313800
1114,0.3560156205,-0.4308488186,-0.0748331981
1115,0.3466502961,-0.4214851785,-0.0748348824
1116,0.3376753917,-0.4125118363,-0.0748364446
1117,0.3290687116,-0.4039066068,-0.0748378952
1118,0.3208096468,-0.3956488905,-0.0748392437
1119,0.3128790398,-0.3877195385,-0.0748404987
1120,0.3052590630,-0.3801007308,-0.0748416679
1121,0.2979331081,-0.3727758664,-0.0748427583
1122,0.2908856871,-0.3657294633,-0.0748437762
1123,0.2841023417,-0.3589470691,-0.0748447275
1124,0.2775695616,-0.3524151788,-0.0748456172
1125,0.2712747102,-0.3461211604,-0.0748464502
1126,0.2652059572,-0.3400531880,-0.0748472308
1127,0.2593522167,-0.3342001796,-0.0748479630
1128,0.2537030915,-0.3285517417,-0.0748486502
1129,0.2482488218,-0.3230981177,-0.0748492959
1130,0.2429802381,-0.3178301412,-0.0748499031
1131,0.2378887190,-0.3127391934,-0.0748504744
1132,0.2329661514,-0.3078171638,-0.0748510124
1133,0.2282048948,-0.3030564143,-0.0748515195
1134,0.2235977484,-0.2984497462,-0.0748519978
1135,0.2191379205,-0.2939903697,-0.0748524492
1136,0.2148190009,-0.2896718764,-0.0748528755
1137,0.2106349349,-0.2854882134,-0.0748532785
1138,0.2065799998,-0.2814336595,-0.0748536597
1139,0.2026487832,-0.2775028036,-0.0748540204
1140,0.1988361623,-0.2736905243,-0.0748543620
1141,0.1951372859,-0.2699919716,-0.0748546857
1142,0.1915475566,-0.2664025493,-0.0748549926
1143,0.1880626153,-0.2629178992,-0.0748552839
1144,0.1846783260,-0.2595338863,-0.0748555603
1145,0.1813907620,-0.2562465850,-0.0748558229
1146,0.1781961938,-0.2530522664,-0.0748560725
1147,0.1750910765,-0.2499473864,-0.0748563099
1148,0.1720720392,-0.2469285749,-0.0748565357
1149,0.1691358745,-0.2439926251,-0.0748567506
1150,0.1662795293,-0.2411364847,-0.0748569553
1151,0.1635000956,-0.2383572460,-0.0748571504
1152,0.1607948022,-0.2356521386,-0.0748573364
1153,0.1581610072,-0.2330185210,-0.0748575138
1154,0.1555961906,-0.2304538736,-0.0748576831
1155,0.1530979474,-0.2279557921,-0.0748578447
1156,0.1506639816,-0.2255219807,-0.0748579991
1157,0.1482921002,-0.2231502467,-0.0748581466
1158,0.1459802072,-0.2208384948,-0.0748582876
1159,0.1437262993,-0.2185847217,-0.0748584224
1160,0.1415284601,-0.2163870116,-0.0748585515
1161,0.1393848561,-0.2142435311,-0.0748586750
1162,0.1372937324,-0.2121525257,-0.0748587933
1163,0.1352534083,-0.2101123148,-0.0748589066
1164,0.1332622739,-0.2081212890,-0.0748590151
1165,0.1313187863,-0.2061779055,-0.0748591192
1166,0.1294214664,-0.2042806855,-0.0748592190
1167,0.1275688958,-0.2024282106,-0.0748593148
1168,0.1257597134,-0.2006191201,-0.0748594067
1169,0.1239926133,-0.1988521082,-0.0748594949
1170,0.1222663414,-0.1971259210,-0.0748595796
1171,0.1205796936,-0.1954393546,-0.0748596610
1172,0.1189315130,-0.1937912522,-0.0748597392
1173,0.1173206878,-0.1921805022,-0.0748598144
1174,0.1157461493,-0.1906060360,-0.0748598867
1175,0.1142068697,-0.1890668260,-0.0748599563
1176,0.1127018605,-0.1875618837,-0.0748600232
1177,0.1112301706,-0.1860902582,-0.0748600876
1178,0.1097908844,-0.1846510340,-0.0748601496
1179,0.1083831207,-0.1832433300,-0.0748602093
1180,0.1070060308,-0.1818662976,-0.0748602668
1181,0.1056587971,-0.1805191193,-0.0748603222
1182,0.1043406318,-0.1792010074,-0.0748603756
1183,0.1030507760,-0.1779112031,-0.0748604271
1184,0.1017884977,-0.1766489744,-0.0748604767
1185,0.1005530913,-0.1754136159,-0.0748605246
1186,0.0993438762,-0.1742044470,-0.0748605708
1187,0.0981601959,-0.1730208113,-0.0748606154
1188,0.0970014170,-0.1718620753,-0.0748606584
1189,0.0958669279,-0.1707276278,-0.0748606999
1190,0.0947561386,-0.1696168786,-0.0748607400
1191,0.0936684791,-0.1685292578,-0.0748607787
1192,0.0926033992,-0.1674642153,-0.0748608161
1193,0.0915603673,-0.1664212195,-0.0748608522
1194,0.0905388699,-0.1653997570,-0.0748608871
1195,0.0895384107,-0.1643993316,-0.0748609209
1196,0.0885585103,-0.1634194639,-0.0748609535
1197,0.0875987052,-0.1624596902,-0.0748609850
1198,0.0866585472,-0.1615195627,-0.0748610155
1199,0.0857376030,-0.1605986480,-0.0748610450
1200,0.0848354537,-0.1596965272,-0.0748610736
1201,0.0839516940,-0.1588127952,-0.0748611012
1202,0.0830859320,-0.1579470598,-0.0748611279
1203,0.0822377883,-0.1570989420,-0.0748611537
1204,0.0814068962,-0.1562680749,-0.0748611787
1205,0.0805929006,-0.1554541035,-0.0748612029
1206,0.0797954578,-0.1546566841,-0.0748612263
1207,0.0790142354,-0.1538754844,-0.0748612490
1208,0.0782489114,-0.1531101824,-0.0748612710
1209,0.0774991744,-0.1523604666,-0.0748612922
1210,0.0767647226,-0.1516260354,-0.0748613128
1211,0.0760452641,-0.1509065968,-0.0748613327
1212,0.0753405161,-0.1502018682,-0.0748613520
1213,0.0746502051,-0.1495115758,-0.0748613707
1214,0.0739740658,-0.1488354547,-0.0748613888
1215,0.0733118418,-0.1481732482,-0.0748614064
1216,0.0726632846,-0.1475247079,-0.0748614233
1217,0.0720281535,-0.1468895933,-0.0748614398
1218,0.0714062157,-0.1462676714,-0.0748614557
1219,0.0707972456,-0.1456587167,-0.0748614712
1220,0.0702010248,-0.1450625109,-0.0748614861
1221,0.0696173421,-0.1444788427,-0.0748615006
1222,0.0690459927,-0.1439075073,-0.0748615146
1223,0.0684867786,-0.1433483068,-0.0748615281
1224,0.0679395081,-0.1428010494,-0.0748615413
1225,0.0674039956,-0.1422655496,-0.0748615540
1226,0.0668800617,-0.1417416280,-0.0748615663
1227,0.0663675326,-0.1412291108,-0.0748615782
1228,0.0658662404,-0.1407278301,-0.0748615897
1229,0.0653760226,-0.1402376235,-0.0748616009
1230,0.0648967222,-0.1397583339,-0.0748616117
1231,0.0644281873,-0.1392898094,-0.0748616221
1232,0.0639702712,-0.1388319034,-0.0748616322
1233,0.0635228322,-0.1383844741,-0.0748616419
1234,0.0630857334,-0.1379473847,-0.0748616513
1235,0.0626588425,-0.1375205030,-0.0748616604
1236,0.0622420322,-0.1371037014,-0.0748616692
1237,0.0618351794,-0.1366968571,-0.0748616777
1238,0.0614381656,-0.1362998514,-0.0748616858
1239,0.0610508764,-0.1359125701,-0.0748616937
1240,0.0606732019,-0.1355349032,-0.0748617013
1241,0.0603050362,-0.1351667448,-0.0748617086
1242,0.0599462774,-0.1348079931,-0.0748617157
1243,0.0595968277,-0.1344585501,-0.0748617224
1244,0.0592565930,-0.1341183220,-0.0748617289
1245,0.0589254834,-0.1337872186,-0.0748617352
1246,0.0586034123,-0.1334651535,-0.0748617411
1247,0.0582902971,-0.1331520440,-0.0748617469
1248,0.0579860588,-0.1328478111,-0.0748617524
1249,0.0576906217,-0.1325523793,-0.0748617576
1250,0.0574039140,-0.1322656766,-0.0748617626
1251,0.0571258671,-0.1319876345,-0.0748617674
1252,0.0568564160,-0.1317181879,-0.0748617719
1253,0.0565954989,-0.1314572751,-0.0748617762
1254,0.0563430574,-0.1312048377,-0.0748617803
1255,0.0560990364,-0.1309608206,-0.0748617842
1256,0.0558633841,-0.1307251719,-0.0748617878
1257,0.0556360518,-0.1304978430,-0.0748617912
1258,0.0554169941,-0.1302787885,-0.0748617944
1259,0.0552061687,-0.1300679661,-0.0748617974
1260,0.0550035365,-0.1298653367,-0.0748618002
1261,0.0548090615,-0.1296708643,-0.0748618027
1262,0.0546227108,-0.1294845159,-0.0748618051
1263,0.0544444546,-0.1293062618,-0.0748618072
1264,0.0542742660,-0.1291360751,-0.0748618091
1265,0.0541121215,-0.1289739323,-0.0748618108
1266,0.0539580003,-0.1288198127,-0.0748618123
1267,0.0538118850,-0.1286736986,-0.0748618136
1268,0.0536737608,-0.1285355755,-0.0748618147
1269,0.0535436165,-0.1284054321,-0.0748618156
1270,0.0534214434,-0.1282832597,-0.0748618163
1271,0.0533072363,-0.1281690530,-0.0748618167
1272,0.0532009928,-0.1280628098,-0.0748618170
1273,0.0531027137,-0.1279645307,-0.0748618170
1274,0.0530124028,-0.1278742196,-0.0748618169
1275,0.0529300671,-0.1277918835,-0.0748618165
1276,0.0528557167,-0.1277175325,-0.0748618159
1277,0.0527893648,-0.1276511799,-0.0748618151
1278,0.0527310279,-0.1275928420,-0.0748618140
1279,0.0526807257,-0.1275425385,-0.0748618128
1280,0.0526384810,-0.1275002922,-0.0748618113
1281,0.0526043199,-0.1274661295,-0.0748618096
1282,0.0525782720,-0.1274400797,-0.0748618076
1283,0.0525603702,-0.1274221757,-0.0748618055
1284,0.0525506506,-0.1274124537,-0.0748618031
1285,0.0525491531,-0.1274109535,-0.0748618004
1286,0.0525559208,-0.1274177183,-0.0748617976
1287,0.0525710005,-0.1274327949,-0.0748617944
1288,0.0525944427,-0.1274562338,-0.0748617910
1289,0.0526263015,-0.1274880889,-0.0748617874
1290,0.0526666348,-0.1275284074,-0.0748617725
1291,0.0527155043,-0.1275772727,-0.0748617684
1292,0.0527729757,-0.1276347397,-0.0748617639
1293,0.0528391186,-0.1277008779,-0.0748617592
1294,0.0529140068,-0.1277757610,-0.0748617542
1295,0.0529977181,-0.1278594670,-0.0748617489
1296,0.0530903348,-0.1279520781,-0.0748617434
1297,0.0531919433,-0.1280536808,-0.0748617375
1298,0.0533026349,-0.1281643661,-0.0748617313
1299,0.0534225050,-0.1282842298,-0.0748617247
1300,0.0535516542,-0.1284133721,-0.0748617179
1301,0.0536901876,-0.1285518983,-0.0748617107
1302,0.0538382154,-0.1286999186,-0.0748617032
1303,0.0539958530,-0.1288575483,-0.0748616953
1304,0.0541632209,-0.1290249079,-0.0748616870
1305,0.0543404452,-0.1292021236,-0.0748616783
1306,0.0545276575,-0.1293893268,-0.0748616693
1307,0.0547249950,-0.1295866549,-0.0748616598
1308,0.0549326012,-0.1297942512,-0.0748616500
1309,0.0551506254,-0.1300122651,-0.0748616397
1310,0.0553792233,-0.1302408522,-0.0748616290
1311,0.0556185571,-0.1304801749,-0.0748616178
1312,0.0558687960,-0.1307304021,-0.0748616061
1313,0.0561301158,-0.1309917097,-0.0748615939
1314,0.0564026997,-0.1312642809,-0.0748615813
1315,0.0566867383,-0.1315483064,-0.0748615681
1316,0.0569824301,-0.1318439844,-0.0748615543
1317,0.0572899814,-0.1321515214,-0.0748615400
1318,0.0576096068,-0.1324711319,-0.0748615251
1319,0.0579415297,-0.1328030393,-0.0748615096
1320,0.0582859823,-0.1331474757,-0.0748614934
1321,0.0586432059,-0.1335046826,-0.0748614766
1322,0.0590134518,-0.1338749110,-0.0748614591
1323,0.0593969811,-0.1342584220,-0.0748614409
1324,0.0597940651,-0.1346554871,-0.0748614220
1325,0.0602049862,-0.1350663885,-0.0748614023
1326,0.0606300379,-0.1354914197,-0.0748613818
1327,0.0610695254,-0.1359308859,-0.0748613605
1328,0.0615237663,-0.1363851045,-0.0748613382
1329,0.0619930905,-0.1368544056,-0.0748613151
1330,0.0624778415,-0.1373391325,-0.0748612911
1331,0.0629783763,-0.1378396423,-0.0748612660
1332,0.0634950665,-0.1383563064,-0.0748612399
1333,0.0640282987,-0.1388895114,-0.0748612128
1334,0.0645784750,-0.1394396595,-0.0748611845
1335,0.0651460141,-0.1400071691,-0.0748611550
1336,0.0657313517,-0.1405924760,-0.0748611243
1337,0.0663349414,-0.1411960337,-0.0748610923
1338,0.0669572555,-0.1418183145,-0.0748610590
1339,0.0675987861,-0.1424598104,-0.0748610243
1340,0.0682600455,-0.1431210335,-0.0748609881
1341,0.0689415676,-0.1438025179,-0.0748609503
1342,0.0696439089,-0.1445048198,-0.0748609109
1343,0.0703676494,-0.1452285192,-0.0748608698
1344,0.0711133940,-0.1459742209,-0.0748608269
1345,0.0718817733,-0.1467425555,-0.0748607822
1346,0.0726734455,-0.1475341809,-0.0748607354
1347,0.0734890972,-0.1483497838,-0.0748606866
1348,0.0743294452,-0.1491900808,-0.0748606356
1349,0.0751952381,-0.1500558204,-0.0748605823
1350,0.0760872576,-0.1509477842,-0.0748605266
1351,0.0770063205,-0.1518667888,-0.0748604683
1352,0.0779532805,-0.1528136879,-0.0748604073
1353,0.0789290304,-0.1537893739,-0.0748603436
1354,0.0799345037,-0.1547947805,-0.0748602768
1355,0.0809706773,-0.1558308841,-0.0748602068
1356,0.0820385738,-0.1568987073,-0.0748601336
1357,0.0831392638,-0.1579993206,-0.0748600568
1358,0.0842738690,-0.1591338452,-0.0748599763
1359,0.0854435648,-0.1603034566,-0.0748598918
1360,0.0866495835,-0.1615093867,-0.0748598032
1361,0.0878932178,-0.1627529279,-0.0748597101
1362,0.0891758240,-0.1640354364,-0.0748596124
1363,0.0904988261,-0.1653583358,-0.0748595097
1364,0.0918637197,-0.1667231214,-0.0748594018
1365,0.0932720765,-0.1681313647,-0.0748592882
1366,0.0947255490,-0.1695847177,-0.0748591687
1367,0.0962258752,-0.1710849180,-0.0748590429
1368,0.0977748844,-0.1726337947,-0.0748589103
1369,0.0993745029,-0.1742332734,-0.0748587706
1370,0.1010267601,-0.1758853833,-0.0748586232
1371,0.1027337955,-0.1775922632,-0.0748584677
1372,0.1044978656,-0.1793561692,-0.0748583035
1373,0.1063213522,-0.1811794823,-0.0748581301
1374,0.1082067703,-0.1830647170,-0.0748579467
1375,0.1101567776,-0.1850145304,-0.0748577527
1376,0.1121741845,-0.1870317319,-0.0748575474
1377,0.1142619643,-0.1891192942,-0.0748573299
1378,0.1164232652,-0.1912803646,-0.0748570994
1379,0.1186614228,-0.1935182777,-0.0748568549
1380,0.1209799735,-0.1958365690,-0.0748565954
1381,0.1233826697,-0.1982389895,-0.0748563198
1382,0.1258734957,-0.2007295225,-0.0748560268
1383,0.1284566851,-0.2033124002,-0.0748557151
1384,0.1311367404,-0.2059921236,-0.0748553832
1385,0.1339184533,-0.2087734829,-0.0748550296
1386,0.1368069283,-0.2116615807,-0.0748546525
1387,0.1398076068,-0.2146618567,-0.0748542499
1388,0.1429262949,-0.2177801148,-0.0748538199
1389,0.1461691936,-0.2210225537,-0.0748533601
1390,0.1495429312,-0.2243957992,-0.0748528679
1391,0.1530545997,-0.2279069404,-0.0748523407
1392,0.1567117946,-0.2315635699,-0.0748517753
1393,0.1605226587,-0.2353738271,-0.0748511684
1394,0.1644959306,-0.2393464467,-0.0748505162
1395,0.1686409980,-0.2434908126,-0.0748498146
1396,0.1729679571,-0.2478170161,-0.0748490590
1397,0.1774876779,-0.2523359223,-0.0748482444
1398,0.1822118773,-0.2570592424,-0.0748473651
1399,0.1871531998,-0.2619996146,-0.0748464147
1400,0.1923253076,-0.2671706940,-0.0748453864
1401,0.1977429809,-0.2725872532,-0.0748442723
1402,0.2034222304,-0.2782652940,-0.0748430636
1403,0.2093804225,-0.2842221731,-0.0748417506
1404,0.2156364204,-0.2904767425,-0.0748403221
1405,0.2222107412,-0.2970495072,-0.0748387659
1406,0.2291257345,-0.3039628026,-0.0748370680
1407,0.2364057818,-0.3112409945,-0.0748352127
1408,0.2440775228,-0.3189107048,-0.0748331821
1409,0.2521701106,-0.3270010668,-0.0748309561
1410,0.2607155020,-0.3355440139,-0.0748285119
1411,0.2697487855,-0.3445746088,-0.0748258234
1412,0.2793085557,-0.3541314167,-0.0748228610
1413,0.2894373400,-0.3642569308,-0.0748195908
1414,0.3001820855,-0.3749980598,-0.0748159742
1415,0.3115947166,-0.3864066834,-0.0748119669
1416,0.3237327742,-0.3985402920,-0.0748075178
1417,0.3366601507,-0.4114627193,-0.0748025686
1418,0.3504479357,-0.4252449873,-0.0747970517
1419,0.3651753907,-0.4399662801,-0.0747908894
1420,0.3809310766,-0.4557150683,-0.0747839917
1421,0.3978141557,-0.4725904106,-0.0747762550
1422,0.4159359012,-0.4907034601,-0.0747675589
1423,0.4354214459,-0.5101792104,-0.0747577645
1424,0.4564118090,-0.5311585203,-0.0747467113
1425,0.4790662451,-0.5538004591,-0.0747342140
1426,0.5035649614,-0.5782850212,-0.0747200598
1427,0.5301122529,-0.6048162584,-0.0747040055
1428,0.5589401018,-0.6336258776,-0.0746857758
1429,0.5903122795,-0.6649773427,-0.0746650633
1430,0.6245289625,-0.6991704950,-0.0746415324
1431,0.6619318319,-0.7365466624,-0.0746148305
1432,0.7029095305,-0.7774941407,-0.0745846102
1433,0.7479031979,-0.8224537718,-0.0745505739
1434,0.7974115205,-0.8719240740,-0.0745125535
1435,0.8519942471,-0.9264648996,-0.0744706525
1436,0.9122722892,-0.9866977822,-0.0744254931
1437,0.9789210882,-1.0532997314,-0.0743786432
1438,1.0526514872,-1.1269848376,-0.0743333503
1439,1.1341681513,-1.2084639509,-0.0742957996
1440,1.2240884441,-1.2983657073,-0.0742772633
1441,1.3227925633,-1.3970903172,-0.0742977539
1442,1.4301555326,-1.5045476924,-0.0743921597
1443,1.5450789084,-1.6196992002,-0.0746202918
1444,1.6646903653,-1.7397728641,-0.0750824988
1445,1.7830146798,-1.8589559060,-0.0759412262
1446,1.8888712158,-1.9663132921,-0.0774420763
1447,1.9628483465,-2.0427530473,-0.0799047008
1448,1.9738317496,-2.0574239085,-0.0835921589
1449,1.8776353531,-1.9658880858,-0.0882527326
1450,1.6250935242,-1.7171941488,-0.0921006245
1451,1.1930796176,-1.2838713690,-0.0907917514
1452,0.6447038068,-0.7243350314,-0.0796312246
1453,0.1739838617,-0.2365138315,-0.0625299698
1454,0.0264485172,-0.0822194125,-0.0557708953
1455,0.2921866585,-0.3596497608,-0.0674631023
1456,0.8133080723,-0.8973978402,-0.0840897679
1457,1.3410081158,-1.4330795312,-0.0920714154
1458,1.7202264905,-1.8114597739,-0.0912332834
1459,1.9210451356,-2.0078516843,-0.0868065488
1460,1.9796311726,-2.0619786090,-0.0823474365
1461,1.9455685188,-2.0246092539,-0.0790407351
1462,1.8593054428,-1.9362088721,-0.0769034293
1463,1.7480986406,-1.8237261200,-0.0756274794
1464,1.6285087373,-1.7034188964,-0.0749101591
1465,1.5098691690,-1.5844015501,-0.0745323811
1466,1.3970376920,-1.4713906344,-0.0743529424
1467,1.2922401296,-1.3665258809,-0.0742857513
1468,1.1962152917,-1.2704951686,-0.0742798769
1469,1.1088976090,-1.1832033753,-0.0743057663
1470,1.0298137423,-1.1041602955,-0.0743465532
1471,0.9583080855,-1.0327008865,-0.0743928010
1472,0.8936678090,-0.9681071963,-0.0744393873
1473,0.8351896539,-0.9096733284,-0.0744836744
1474,0.7822133383,-0.8567377782,-0.0745244399
1475,0.7341361020,-0.8086973549,-0.0745612528
1476,0.6904168388,-0.7650109507,-0.0745941119
1477,0.6505746970,-0.7251979326,-0.0746232356
1478,0.6141849491,-0.6888338922,-0.0746489430
1479,0.5808737130,-0.6555452996,-0.0746715866
1480,0.5503123967,-0.6250039123,-0.0746915155
1481,0.5222123285,-0.5969213862,-0.0747090577
1482,0.4963197957,-0.5710443066,-0.0747245109
1483,0.4724115829,-0.5471497235,-0.0747381407
1484,0.4502910244,-0.5250412053,-0.0747501809
1485,0.4297845499,-0.5045453855,-0.0747608356
1486,0.4107386798,-0.4855089623,-0.0747702825
1487,0.3930174249,-0.4677961000,-0.0747786751
1488,0.3765000391,-0.4512861856,-0.0747861465
1489,0.3610790807,-0.4358718924,-0.0747928117
1490,0.3466587401,-0.4214575102,-0.0747987701
1491,0.3331533962,-0.4079575038,-0.0748041077
1492,0.3204863694,-0.3952952684,-0.0748088990
1493,0.3085888436,-0.3834020522,-0.0748132086
1494,0.2973989318,-0.3722160245,-0.0748170927
1495,0.2868608659,-0.3616814659,-0.0748206000
1496,0.2769242923,-0.3517480654,-0.0748237731
1497,0.2675436584,-0.3423703075,-0.0748266491
1498,0.2586776774,-0.3335069380,-0.0748292606
1499,0.2502888609,-0.3251204969,-0.0748316360
1500,0.2423431083,-0.3171769087,-0.0748338004
1501,0.2348093477,-0.3096451234,-0.0748357757
1502,0.2276592192,-0.3024968006,-0.0748375814
1503,0.2208667961,-0.2957060307,-0.0748392346
1504,0.2144083390,-0.2892490894,-0.0748407504
1505,0.2082620775,-0.2831042199,-0.0748421424
1506,0.2024080178,-0.2772514402,-0.0748434224
1507,0.1968277708,-0.2716723720,-0.0748446012
1508,0.1915044001,-0.2663500882,-0.0748456881
1509,0.1864222856,-0.2612689772,-0.0748466916
1510,0.1815670026,-0.2564146219,-0.0748476193
1511,0.1769252131,-0.2517736912,-0.0748484780
1512,0.1724845690,-0.2473338428,-0.0748492738
1513,0.1682336243,-0.2430836364,-0.0748500121
1514,0.1641617573,-0.2390124551,-0.0748506978
1515,0.1602590997,-0.2351104352,-0.0748513355
1516,0.1565164736,-0.2313684025,-0.0748519290
1517,0.1529253332,-0.2277778152,-0.0748524820
1518,0.1494777140,-0.2243307118,-0.0748529978
1519,0.1461661849,-0.2210196643,-0.0748534794
1520,0.1429838062,-0.2178377356,-0.0748539294
1521,0.1399240908,-0.2147784411,-0.0748543503
1522,0.1369809689,-0.2118357133,-0.0748547444
1523,0.1341487562,-0.2090038698,-0.0748551136
1524,0.1314221248,-0.2062775847,-0.0748554599
1525,0.1287960763,-0.2036518613,-0.0748557849
1526,0.1262659181,-0.2011220084,-0.0748560902
1527,0.1238272404,-0.1986836177,-0.0748563772
1528,0.1214758966,-0.1963325438,-0.0748566472
1529,0.1192079841,-0.1940648855,-0.0748569014
1530,0.1170198276,-0.1918769685,-0.0748571409
1531,0.1149079630,-0.1897653297,-0.0748573667
1532,0.1128691234,-0.1877267031,-0.0748575797
1533,0.1109002255,-0.1857580063,-0.0748577808
1534,0.1089983573,-0.1838563280,-0.0748579707
1535,0.1071607670,-0.1820189172,-0.0748581503
1536,0.1053848524,-0.1802431724,-0.0748583201
1537,0.1036681514,-0.1785266322,-0.0748584808
1538,0.1020083330,-0.1768669659,-0.0748586330
1539,0.1004031891,-0.1752619662,-0.0748587771
1540,0.0988506267,-0.1737095405,-0.0748589138
1541,0.0973486612,-0.1722077046,-0.0748590434
1542,0.0958954093,-0.1707545757,-0.0748591664
1543,0.0944890832,-0.1693483664,-0.0748592832
1544,0.0931279851,-0.1679873792,-0.0748593941
1545,0.0918105015,-0.1666700009,-0.0748594995
1546,0.0905350985,-0.1653946981,-0.0748595996
1547,0.0893003173,-0.1641600122,-0.0748596949
1548,0.0881047697,-0.1629645553,-0.0748597856
1549,0.0869471345,-0.1618070064,-0.0748598719
1550,0.0858261534,-0.1606861074,-0.0748599540
1551,0.0847406276,-0.1596006599,-0.0748600323
1552,0.0836894150,-0.1585495218,-0.0748601069
1553,0.0826714263,-0.1575316042,-0.0748601780
1554,0.0816856231,-0.1565458688,-0.0748602457
1555,0.0807310146,-0.1555913250,-0.0748603104
1556,0.0798066554,-0.1546670275,-0.0748603721
1557,0.0789116431,-0.1537720741,-0.0748604309
1558,0.0780451161,-0.1529056032,-0.0748604871
1559,0.0772062516,-0.1520667923,-0.0748605407
1560,0.0763942633,-0.1512548553,-0.0748605919
