step,K,U,E
435,0.0015601253,-0.0764223478,-0.0748622224
436,0.0015674832,-0.0764297057,-0.0748622224
437,0.0015748598,-0.0764370822,-0.0748622224
438,0.0015822551,-0.0764444775,-0.0748622224
439,0.0015896691,-0.0764518915,-0.0748622224
440,0.0015971018,-0.0764593242,-0.0748622224
441,0.0016045532,-0.0764667756,-0.0748622224
442,0.0016120233,-0.0764742458,-0.0748622224
443,0.0016195123,-0.0764817347,-0.0748622224
444,0.0016270199,-0.0764892424,-0.0748622224
445,0.0016345464,-0.0764967688,-0.0748622224
446,0.0016420917,-0.0765043141,-0.0748622224
447,0.0016496558,-0.0765118782,-0.0748622224
448,0.0016572387,-0.0765194611,-0.0748622224
449,0.0016648404,-0.0765270628,-0.0748622224
450,0.0016724610,-0.0765346834,-0.0748622224
451,0.0016801005,-0.0765423229,-0.0748622224
452,0.0016877588,-0.0765499812,-0.0748622224
453,0.0016954360,-0.0765576584,-0.0748622224
454,0.0017031321,-0.0765653545,-0.0748622224
455,0.0017108472,-0.0765730696,-0.0748622224
456,0.0017185812,-0.0765808036,-0.0748622224
457,0.0017263341,-0.0765885565,-0.0748622224
458,0.0017341060,-0.0765963284,-0.0748622224
459,0.0017418969,-0.0766041193,-0.0748622224
460,0.0017497067,-0.0766119291,-0.0748622224
461,0.0017575356,-0.0766197580,-0.0748622224
462,0.0017653835,-0.0766276059,-0.0748622224
463,0.0017732504,-0.0766354728,-0.0748622224
464,0.0017811363,-0.0766433587,-0.0748622224
465,0.0017890413,-0.0766512637,-0.0748622224
466,0.0017969654,-0.0766591878,-0.0748622224
467,0.0018049086,-0.0766671310,-0.0748622224
468,0.0018128709,-0.0766750933,-0.0748622224
469,0.0018208523,-0.0766830747,-0.0748622224
470,0.0018288528,-0.0766910752,-0.0748622224
471,0.0018368725,-0.0766990949,-0.0748622224
472,0.0018449113,-0.0767071337,-0.0748622224
473,0.0018529693,-0.0767151917,-0.0748622224
474,0.0018610465,-0.0767232689,-0.0748622224
475,0.0018691430,-0.0767313653,-0.0748622224
476,0.0018772586,-0.0767394810,-0.0748622224
477,0.0018853934,-0.0767476158,-0.0748622224
478,0.0018935475,-0.0767557699,-0.0748622224
479,0.0019017209,-0.0767639433,-0.0748622224
480,0.0019099136,-0.0767721359,-0.0748622224
